model,mass_GeV,ctau_m,ctau_min_m,coupling_squared,N_events,N_events_before_ECAL,epsilon_ECAL_weighted,passes_event_cut,N_events_primary,N_events_cascade,N_events_inclusive,N_events_before_ECAL_primary,N_events_before_ECAL_cascade,N_events_before_ECAL_inclusive,valid_mother_samples,samples_passing_ECAL,template_model_seed
ALP-SU2L,1.1,128.00264579262952,11.0,4.316069228654246e-11,10.178714244743357,22.59866075644477,0.4504122768355003,True,,,10.178714244743357,,,22.59866075644477,611040,338998,134421
ALP-SU2L,1.1,129.06833598048323,11.0,4.2804323500028494e-11,10.015273688020224,22.23005336096841,0.4505285491399256,True,,,10.015273688020224,,,22.23005336096841,611042,338938,134421
ALP-SU2L,1.1,129.1352354465274,11.0,4.278214840291707e-11,10.004935024990735,22.207189945753836,0.45052683610263555,True,,,10.004935024990735,,,22.207189945753836,611042,338938,134421
ALP-SU2L,1.1,129.15196573041905,11.0,4.27766064238676e-11,10.00235202436293,22.201477754841022,0.4505264079631781,True,,,10.00235202436293,,,22.201477754841022,611042,338938,134421
ALP-SU2L,1.1,129.16033168516498,11.0,4.2773835703563176e-11,10.001060773700763,22.19862220856129,0.4505261939114256,True,,,10.001060773700763,,,22.19862220856129,611042,338938,134421
ALP-SU2L,1.1,129.16451486575335,11.0,4.2772450410710946e-11,10.000415210773248,22.197194572695118,0.45052608689004375,True,,,10.000415210773248,,,22.197194572695118,611042,338938,134421
ALP-SU2L,1.1,129.16869818182448,11.0,4.277106516272344e-11,9.999769689444548,22.195767028337002,0.45052597987165716,False,,,9.999769689444548,,,22.195767028337002,611042,338938,134421
ALP-SU2L,1.1,129.2021695882999,11.0,4.275998479377909e-11,9.994664068777197,22.18434996706093,0.45052769558797806,False,,,9.994664068777197,,,22.18434996706093,611042,338939,134421
ALP-SU2L,1.1,129.33614197093263,11.0,4.271569201562085e-11,9.97403985192198,22.138740223632393,0.4505242733403147,False,,,9.97403985192198,,,22.138740223632393,611042,338939,134421
ALP-SU2L,1.1,129.6045036363892,11.0,4.2627244053329334e-11,9.932918786942224,22.047800924704763,0.4505174380367476,False,,,9.932918786942224,,,22.047800924704763,611042,338939,134421
ALP-SU2L,1.1,130.14289860663266,11.0,4.245089717586334e-11,9.85118369397582,21.867037755629166,0.45050380413048213,False,,,9.85118369397582,,,21.867037755629166,611042,338939,134421
ALP-SU2L,1.1,132.3189372599009,11.0,4.1752774934001983e-11,9.531370404495998,21.1586733215902,0.45047107914701995,False,,,9.531370404495998,,,21.1586733215902,611043,338758,134421
ALP-SU2L,1.1,136.7807755001712,11.0,4.0390784353405403e-11,8.92433909449539,19.809718448022345,0.450503075947873,False,,,8.92433909449539,,,19.809718448022345,611043,338980,134421
ALP-SU2L,1.1,156.18427,11.0,3.537285033197627e-11,6.839553342749245,15.2196682177523,0.4493891223444382,False,,,6.839553342749245,,,15.2196682177523,611046,338728,134421
ALP-SU2L,1.1,265.513259,11.0,2.080755901880957e-11,2.3736587020469773,5.293104306993719,0.4484435908264057,False,,,2.3736587020469773,,,5.293104306993719,611072,339004,134421
ALP-SU2L,1.1,451.37254029999997,11.0,1.223974059929975e-11,0.8228848014581445,1.8370850357284596,0.4479296197259839,False,,,0.8228848014581445,,,1.8370850357284596,611085,338864,134421
ALP-SU2L,1.1,767.3333185099999,11.0,7.199847411352794e-12,0.28445032890420363,0.6368493275666536,0.44665247585494644,False,,,0.28445032890420363,,,0.6368493275666536,611093,338457,134421
ALP-SU2L,1.1,1000.0,11.0,5.524682806918972e-12,0.1677080027206792,0.37520628155822094,0.44697546646658654,False,,,0.1677080027206792,,,0.37520628155822094,611100,338667,134421
ALP-photon-combined,1.1,11.0,11.0,2.6644265016090195e-15,9.168438884722931,24.640893838176808,0.37208223633990173,False,6.862872546419252,2.30556633830368,,16.02599445561909,8.614899382557715,,1896007,925445,134321
ALP-photon-combined,1.1,18.7,11.0,1.567309706828835e-15,3.435068114474379,9.642477668444554,0.3562433051533835,False,2.552495621782639,0.8825724926917399,,6.136896765354641,3.5055809030899128,,1897148,931893,134321
ALP-photon-combined,1.1,31.79,11.0,9.21946886369903e-16,1.2474247208700875,3.6037505745768375,0.34614624265902855,False,0.921616816530219,0.32580790433986845,,2.2603412083785774,1.3434093661982598,,1897784,936400,134321
ALP-photon-combined,1.1,54.043,11.0,5.423216978646488e-16,0.4442727105172404,1.3073197427905194,0.33983477490282893,False,0.3269491180026873,0.11732359251455311,,0.8122932760518584,0.49502646673866096,,1898140,938998,134321
ALP-photon-combined,1.1,91.8731,11.0,3.1901276344979344e-16,0.1561248299920629,0.465494154963218,0.33539589773022915,False,0.11461680425869523,0.04150802573336766,,0.28753298059460997,0.17796117436860806,,1898376,939716,134321
ALP-photon-combined,1.1,156.18427,11.0,1.876545667351726e-16,0.05459221058985967,0.16384836326814073,0.3331874026749877,False,0.04005004996882459,0.014542160621035081,,0.1008452358605322,0.06300312740760851,,1898496,940561,134321
ALP-photon-combined,1.1,265.513259,11.0,1.1038503925598388e-16,0.019010977363794215,0.05727514444394807,0.33192369130381116,False,0.013932628882349779,0.005078348481444435,,0.03517523062312685,0.022099913820821222,,1898573,941281,134321
ALP-photon-combined,1.1,451.37254029999997,11.0,6.493237603293169e-17,0.006590777643362981,0.019938254544316976,0.33055940923582794,False,0.004825857920917481,0.0017649197224454993,,0.012229278123596372,0.0077089764207206035,,1898620,940706,134321
ALP-photon-combined,1.1,767.3333185099999,11.0,3.8195515313489235e-17,0.002288429836731193,0.006923676511224407,0.3305223508090356,False,0.0016755110480162804,0.0006129187887149127,,0.004243409749962103,0.002680266761262304,,1898648,941728,134321
ALP-photon-combined,1.1,1000.0,11.0,2.930869151769921e-17,0.00134829362063783,0.004081498022685841,0.33034283323028085,False,0.0009875276600234061,0.00036076596061442376,,0.002500839399566184,0.0015806586231196574,,1898658,941244,134321
ALP-SU2L,1.15,11.5,11.5,4.2043033381940286e-10,1049.3667265878994,2295.499767214442,0.45714085515298997,True,,,1049.3667265878994,,,2295.499767214442,607867,329318,144421
ALP-SU2L,1.15,19.55,11.5,2.47311961070237e-10,376.23291777765616,836.3224494694999,0.4498658597725196,True,,,376.23291777765616,,,836.3224494694999,608300,330040,144421
ALP-SU2L,1.15,33.235,11.5,1.4547762415896294e-10,133.05176321655549,299.2608582480134,0.444601288639921,True,,,133.05176321655549,,,299.2608582480134,608557,330546,144421
ALP-SU2L,1.15,56.4995,11.5,8.557507303468408e-11,46.61206612817276,105.80514206275274,0.44054632146826356,True,,,46.61206612817276,,,105.80514206275274,608705,330835,144421
ALP-SU2L,1.15,96.04915,11.5,5.033827825569651e-11,16.230486174533212,37.109802123198214,0.43736385660723187,True,,,16.230486174533212,,,37.109802123198214,608793,330621,144421
ALP-SU2L,1.15,109.6745234994791,11.5,4.408452104144402e-11,12.465378066754543,28.53191974850371,0.43689237095265065,True,,,12.465378066754543,,,28.53191974850371,608802,330563,144421
ALP-SU2L,1.15,117.19575235322431,11.5,4.1255324888830006e-11,10.925321282572467,25.01525185594862,0.4367464035735634,True,,,10.925321282572467,,,25.01525185594862,608808,330816,144421
ALP-SU2L,1.15,121.14763180657697,11.5,3.990956130816128e-11,10.220777448825633,23.422396068338873,0.436367714857385,True,,,10.220777448825633,,,23.422396068338873,608812,330828,144421
ALP-SU2L,1.15,122.15625035268997,11.5,3.95800364284566e-11,10.063360405961228,23.039767081753883,0.43678221095953734,True,,,10.063360405961228,,,23.039767081753883,608811,330715,144421
ALP-SU2L,1.15,122.4097143442009,11.5,3.949808121704996e-11,10.021886094849824,22.94519096950739,0.43677501347311665,True,,,10.021886094849824,,,22.94519096950739,608811,330715,144421
ALP-SU2L,1.15,122.53664349051742,11.5,3.9457167270109604e-11,10.001252207143176,22.898048061272107,0.4367731336916215,True,,,10.001252207143176,,,22.898048061272107,608811,330716,144421
ALP-SU2L,1.15,122.54061214638664,11.5,3.945588939238624e-11,10.000606855442594,22.89657640138694,0.43677302143899627,True,,,10.000606855442594,,,22.89657640138694,608811,330716,144421
ALP-SU2L,1.15,122.5445809307907,11.5,3.94546115560488e-11,9.99996154530556,22.89510483573659,0.4367729091896005,False,,,9.99996154530556,,,22.89510483573659,608811,330716,144421
ALP-SU2L,1.15,122.55251888522004,11.5,3.9452056007526356e-11,9.998671049711458,22.892161987116285,0.4367726847004976,False,,,9.998671049711458,,,22.892161987116285,608811,330716,144421
ALP-SU2L,1.15,122.56839633668012,11.5,3.9446945407053625e-11,9.996090557168369,22.886277420429284,0.4367722357610428,False,,,9.996090557168369,,,22.886277420429284,608811,330716,144421
ALP-SU2L,1.15,122.6001574109386,11.5,3.943672619209664e-11,9.990931566065012,22.874512807925818,0.4367713380371206,False,,,9.990931566065012,,,22.874512807925818,608811,330716,144421
ALP-SU2L,1.15,122.66370425227205,11.5,3.941629570373566e-11,9.980621555010398,22.85100165565514,0.4367695432090788,False,,,9.980621555010398,,,22.85100165565514,608811,330716,144421
ALP-SU2L,1.15,123.17326618529049,11.5,3.925323236659067e-11,9.898522839678458,22.66377713566336,0.4367552142975453,False,,,9.898522839678458,,,22.66377713566336,608811,330716,144421
ALP-SU2L,1.15,125.232769939534,11.5,3.860769702097611e-11,9.576501913036005,21.929946236463028,0.436686064333031,False,,,9.576501913036005,,,21.929946236463028,608810,330881,144421
ALP-SU2L,1.15,163.28355499999998,11.5,2.96107519151156e-11,5.62815205010726,12.946341419625371,0.43472915379595495,False,,,5.62815205010726,,,12.946341419625371,608826,330239,144421
ALP-SU2L,1.15,277.58204349999994,11.5,1.741808936183271e-11,1.9536845915122578,4.502065858595685,0.433952912479531,False,,,1.9536845915122578,,,4.502065858595685,608848,330398,144421
ALP-SU2L,1.15,471.8894739499999,11.5,1.0245934918725121e-11,0.6775867801267436,1.5625002024184775,0.433655483101991,False,,,0.6775867801267436,,,1.5625002024184775,608872,330687,144421
ALP-SU2L,1.15,802.2121057149998,11.5,6.027020540426543e-12,0.23459661974642299,0.5416357068570381,0.4331262078486704,False,,,0.23459661974642299,,,0.5416357068570381,608879,330784,144421
ALP-SU2L,1.15,1000.0,11.5,4.834948838923133e-12,0.1508929080783833,0.3487409815645425,0.4326790255663059,False,,,0.1508929080783833,,,0.3487409815645425,608881,330528,144421
ALP-photon-combined,1.15,11.5,11.5,2.229843028355558e-15,6.624706350494575,17.58999020470448,0.3766179670027777,False,5.026613095345868,1.598093255148707,,11.677327315344229,5.912662889360252,,1899172,932687,144321
ALP-photon-combined,1.15,19.55,11.5,1.3116723696209165e-15,2.4717482287626797,6.843013881949733,0.36120754267101113,False,1.8615978568898237,0.610150371872856,,4.452702198497017,2.3903116834527154,,1900209,938531,144321
ALP-photon-combined,1.15,33.235,11.5,7.715719821299509e-16,0.8942741602916612,2.547983502182171,0.3509732930082858,False,0.6697749075198791,0.22449925277178204,,1.635653957327849,0.9123295448543218,,1900847,942337,144321
ALP-photon-combined,1.15,56.4995,11.5,4.538658718411476e-16,0.31847375433059677,0.9221924751260058,0.3453441260048033,False,0.23789318445918775,0.08058056987140903,,0.5868293839602554,0.3353630911657504,,1901226,945188,144321
ALP-photon-combined,1.15,96.04915,11.5,2.6697992461243975e-16,0.11203086655192968,0.3278777028943148,0.3416849195995518,False,0.08355715265327922,0.028473713898650464,,0.20750823033370802,0.12036947256060676,,1901435,946216,144321
ALP-photon-combined,1.15,163.28355499999998,11.5,1.5704701447790575e-16,0.03916784885785791,0.11530958722196319,0.3396755621235764,False,0.02916709212118391,0.010000756736674,,0.07273603703568639,0.042573550186276794,,1901567,947947,144321
ALP-photon-combined,1.15,277.58204349999994,11.5,9.238059675170927e-17,0.013611907671612904,0.040286819564793845,0.33787496304394754,False,0.01012365415135098,0.003488253520261923,,0.025361560293772106,0.014925259271021741,,1901635,947874,144321
ALP-photon-combined,1.15,471.8894739499999,11.5,5.434152750100546e-17,0.004733985947859775,0.014020093026458989,0.3376572422826086,False,0.003522065932093553,0.001211920015766222,,0.008815520115371383,0.005204572911087605,,1901684,948631,144321
ALP-photon-combined,1.15,802.2121057149998,11.5,3.196560441235615e-17,0.0016389394964577855,0.004867602227792298,0.3367036622466842,False,0.0012185318087145115,0.00042040768774327403,,0.0030584597526003513,0.001809142475191947,,1901709,948360,144321
ALP-photon-combined,1.15,1000.0,11.5,2.5643194826088918e-17,0.0010552574702569488,0.0031355397949813166,0.3365473058087074,False,0.0007847833973771239,0.000270474072879825,,0.001969762880713614,0.0011657769142677027,,1901719,947973,144321
ALP-SU2L,1.2,12.0,12.0,3.5461770900571055e-10,875.1105841038508,1967.2298307644207,0.44484410027668336,True,,,875.1105841038508,,,1967.2298307644207,608662,323346,154421
ALP-SU2L,1.2,20.4,12.0,2.0859865235630033e-10,312.88418697902785,717.3222061622979,0.43618360660123795,True,,,312.88418697902785,,,717.3222061622979,609126,323574,154421
ALP-SU2L,1.2,34.68,12.0,1.2270508962135312e-10,110.5720000465507,256.8544809225531,0.43048499543167573,True,,,110.5720000465507,,,256.8544809225531,609395,323878,154421
ALP-SU2L,1.2,58.955999999999996,12.0,7.21794644831489e-11,38.719303556882245,90.85710773176034,0.42615602151010784,True,,,38.719303556882245,,,90.85710773176034,609554,324045,154421
ALP-SU2L,1.2,100.22519999999999,12.0,4.245850851949936e-11,13.531268982472582,31.871021236665722,0.424563395129167,True,,,13.531268982472582,,,31.871021236665722,609630,324987,154421
ALP-SU2L,1.2,114.44298104293469,12.0,3.7183691557912636e-11,10.359024882389988,24.506979715010903,0.4226969215649583,True,,,10.359024882389988,,,24.506979715010903,609656,324037,154421
ALP-SU2L,1.2,116.35651111649939,12.0,3.657219065126393e-11,10.022567165234918,23.71436508858361,0.4226369598256673,True,,,10.022567165234918,,,23.71436508858361,609656,324039,154421
ALP-SU2L,1.2,116.477163572095,12.0,3.653430747765922e-11,10.001899778401556,23.66568313660736,0.42263304721299494,True,,,10.001899778401556,,,23.66568313660736,609656,324039,154421
ALP-SU2L,1.2,116.48470850316801,12.0,3.653194108265973e-11,10.000609479748839,23.66264382157253,0.4226328027906831,True,,,10.000609479748839,,,23.66264382157253,609656,324039,154421
ALP-SU2L,1.2,116.48848115197661,12.0,3.6530757942639025e-11,9.999964392715125,23.66112430984237,0.42263268058464226,False,,,9.999964392715125,,,23.66112430984237,609656,324039,154421
ALP-SU2L,1.2,116.49225392297188,12.0,3.652957484093604e-11,9.9993193472063,23.65960489529548,0.4226325583820118,False,,,9.9993193472063,,,23.65960489529548,609656,324039,154421
ALP-SU2L,1.2,116.50734622889887,12.0,3.6524842817276356e-11,9.99673958036647,23.653528208816972,0.4226320696055878,False,,,9.99673958036647,,,23.653528208816972,609656,324039,154421
ALP-SU2L,1.2,116.53753670691631,12.0,3.6515380608829826e-11,9.99158203907114,23.641379498778686,0.4226310922163956,False,,,9.99158203907114,,,23.641379498778686,609656,324039,154421
ALP-SU2L,1.2,116.59794113469924,12.0,3.649646354520514e-11,9.981274921246232,23.617100719312432,0.422629138092477,False,,,9.981274921246232,,,23.617100719312432,609656,324039,154421
ALP-SU2L,1.2,116.83987209997227,12.0,3.642089324119978e-11,9.95415018236211,23.520264274093552,0.423215915704065,False,,,9.95415018236211,,,23.520264274093552,609657,324418,154421
ALP-SU2L,1.2,117.32524103158745,12.0,3.627022174131176e-11,9.877285145206459,23.327669154115192,0.4234150047290098,False,,,9.877285145206459,,,23.327669154115192,609656,324499,154421
ALP-SU2L,1.2,118.30203613906897,12.0,3.59707461253339e-11,9.709157220019717,22.947342415145048,0.4231059546839619,False,,,9.709157220019717,,,22.947342415145048,609658,324434,154421
ALP-SU2L,1.2,122.29121984684274,12.0,3.479736741033409e-11,9.07989885764125,21.48756751812814,0.42256522754290027,False,,,9.07989885764125,,,21.48756751812814,609662,324318,154421
ALP-SU2L,1.2,130.67767298038328,12.0,3.2564189513133806e-11,7.957102079606684,18.837608263278135,0.422405114725641,False,,,7.957102079606684,,,18.837608263278135,609666,324205,154421
ALP-SU2L,1.2,170.38283999999996,12.0,2.497559324676433e-11,4.691745954936437,11.122733428505326,0.42181591288634473,False,,,4.691745954936437,,,11.122733428505326,609692,324416,154421
ALP-SU2L,1.2,289.65082799999993,12.0,1.4691525439273135e-11,1.6257243445026663,3.868581688514427,0.4202378223857437,False,,,1.6257243445026663,,,3.868581688514427,609723,324261,154421
ALP-SU2L,1.2,492.40640759999985,12.0,8.642073787807726e-12,0.5646945893741743,1.3427165917949984,0.4205612657390846,False,,,0.5646945893741743,,,1.3427165917949984,609731,324605,154421
ALP-SU2L,1.2,837.0908929199998,12.0,5.0835728163574864e-12,0.19543510745010215,0.46547668142527,0.4198601460586341,False,,,0.19543510745010215,,,0.46547668142527,609737,324678,154421
ALP-SU2L,1.2,1000.0,12.0,4.255412508068526e-12,0.13682818542685693,0.3263177532281336,0.41930965775925255,False,,,0.13682818542685693,,,0.3263177532281336,609738,324422,154421
ALP-photon-combined,1.2,12.0,12.0,1.880337811151907e-15,4.861483842455259,12.689117622613296,0.38312229321537705,False,3.728438340148619,1.1330455023066395,,8.567280480609774,4.121837142003521,,1902716,941656,154321
ALP-photon-combined,1.2,20.4,12.0,1.1060810653834748e-15,1.807640577287156,4.90605260939207,0.368451119710098,False,1.3766970671309156,0.43094351015624055,,3.251045906848077,1.6550067025439927,,1903718,947818,154321
ALP-photon-combined,1.2,34.68,12.0,6.506359208138086e-16,0.6551875554642943,1.8194950333438809,0.36009307168054533,False,0.4969547824057554,0.15823277305853892,,1.190527261552,0.628967771791881,,1904299,952794,154321
ALP-photon-combined,1.2,58.955999999999996,12.0,3.827270122434169e-16,0.23199501001345404,0.6568936899587204,0.3531697952952368,False,0.17532461488168943,0.05667039513176462,,0.4263061120475869,0.23058757791113352,,1904623,953393,154321
ALP-photon-combined,1.2,100.22519999999999,12.0,2.2513353661377465e-16,0.08158453051594568,0.2332049045421645,0.3498405433458404,False,0.061583533727719686,0.020000996788225988,,0.15056670647414955,0.08263819806801495,,1904823,955187,154321
ALP-photon-combined,1.2,170.38283999999996,12.0,1.324314921257498e-16,0.028470924927041005,0.0819418383236333,0.3474528459392587,False,0.02146344816314037,0.007007476763900635,,0.05273882858101279,0.02920300974262052,,1904931,955350,154321
ALP-photon-combined,1.2,289.65082799999993,12.0,7.790087772102929e-17,0.009903894591836191,0.02861391228817046,0.3461216520164791,False,0.0074569488137487365,0.002446945778087455,,0.018381504229475605,0.010232408058694856,,1905006,955875,154321
ALP-photon-combined,1.2,492.40640759999985,12.0,4.582404571825253e-17,0.0034348231778955764,0.009954725550917642,0.34504448769850304,False,0.0025855307828126883,0.0008492923950828879,,0.006387554187946312,0.0035671713629713293,,1905058,955664,154321
ALP-photon-combined,1.2,837.0908929199998,12.0,2.6955321010736783e-17,0.0011910821668437348,0.003455555826633462,0.3446861305679248,False,0.0008963986403957287,0.0002946835264480061,,0.0022158196532300134,0.0012397361734034487,,1905080,956435,154321
ALP-photon-combined,1.2,1000.0,12.0,2.2564053733822885e-17,0.0008362150031169642,0.002423181610149099,0.3450896951407252,False,0.0006291765026744667,0.00020703850044249755,,0.0015535816368922946,0.0008695999732568046,,1905085,957169,154321
ALP-SU2L,1.3,13.000000000000002,13.000000000000002,2.574613217368448e-10,616.1790703544515,1486.3431491241586,0.41456044031120315,True,,,616.1790703544515,,,1486.3431491241586,606948,306807,164421
ALP-SU2L,1.3,22.1,13.000000000000002,1.5144783631579106e-10,220.82413840599497,543.1952572814216,0.4065281046656657,True,,,220.82413840599497,,,543.1952572814216,607369,307453,164421
ALP-SU2L,1.3,37.57,13.000000000000002,8.908696253870063e-11,77.99300063529532,194.77546929207472,0.4004251711920727,True,,,77.99300063529532,,,194.77546929207472,607645,307724,164421
ALP-SU2L,1.3,63.869,13.000000000000002,5.2404095611000365e-11,27.327019511669913,68.93091591535574,0.39644068483329514,True,,,27.327019511669913,,,68.93091591535574,607812,307960,164421
ALP-SU2L,1.3,83.27498768357759,13.000000000000002,4.019210660584743e-11,16.153837796673873,40.864958896043554,0.3952980311999738,True,,,16.153837796673873,,,40.864958896043554,607862,308235,164421
ALP-SU2L,1.3,95.08823965252543,13.000000000000002,3.519885524024516e-11,12.41642579549016,31.444533834873216,0.39486754234276034,True,,,12.41642579549016,,,31.444533834873216,607888,308409,164421
ALP-SU2L,1.3,101.60917440479551,13.000000000000002,3.2939911205705244e-11,10.875663306919416,27.579343665257092,0.3943409037909762,True,,,10.875663306919416,,,27.579343665257092,607905,308348,164421
ALP-SU2L,1.3,105.03546930490577,13.000000000000002,3.186539941915276e-11,10.178142232382575,25.827490218738735,0.3940817379536933,True,,,10.178142232382575,,,25.827490218738735,607908,308135,164421
ALP-SU2L,1.3,105.909945518438,13.000000000000002,3.1602293497510104e-11,10.010458578705649,25.40710219487463,0.3940023739002025,True,,,10.010458578705649,,,25.40710219487463,607909,308266,164421
ALP-SU2L,1.3,105.96484139007163,13.000000000000002,3.158592169508574e-11,10.000140015186954,25.381052535855826,0.3940002094499332,True,,,10.000140015186954,,,25.381052535855826,607909,308266,164421
ALP-SU2L,1.3,105.99229999519962,13.000000000000002,3.1577738974723334e-11,10.005565798248904,25.368101232357112,0.3944152424575934,True,,,10.005565798248904,,,25.368101232357112,607910,308381,164421
ALP-SU2L,1.3,105.99916575818017,13.000000000000002,3.157569362587826e-11,10.004276028753198,25.364848546767362,0.39441497197617603,True,,,10.004276028753198,,,25.364848546767362,607910,308381,164421
ALP-SU2L,1.3,106.00259880644504,13.000000000000002,3.157467100113665e-11,9.993586357885267,25.36326776112198,0.39401809151752565,False,,,9.993586357885267,,,25.36326776112198,607911,307993,164421
ALP-SU2L,1.3,106.00603196589776,13.000000000000002,3.157364840951423e-11,9.992942227318515,25.361641674790107,0.39401795654465327,False,,,9.992942227318515,,,25.361641674790107,607911,307993,164421
ALP-SU2L,1.3,106.01976571565929,13.000000000000002,3.156955837419499e-11,9.990366119170728,25.355138366826093,0.3940174166922246,False,,,9.990366119170728,,,25.355138366826093,607911,307993,164421
ALP-SU2L,1.3,106.1296997876981,13.000000000000002,3.153685715944092e-11,9.969781088420323,25.303171608587924,0.3940131001220641,False,,,9.969781088420323,,,25.303171608587924,607911,307993,164421
ALP-SU2L,1.3,106.3499100286672,13.000000000000002,3.147155631515609e-11,9.92873787283476,25.199555849845073,0.39400447896766416,False,,,9.92873787283476,,,25.199555849845073,607911,307993,164421
ALP-SU2L,1.3,106.79170221210796,13.000000000000002,3.134135998629585e-11,9.84715640547038,24.993589368445722,0.3939872845115382,False,,,9.84715640547038,,,24.993589368445722,607911,307993,164421
ALP-SU2L,1.3,108.5773,13.000000000000002,3.08259385947061e-11,9.51067250378884,24.186587344404288,0.39322093556903515,False,,,9.51067250378884,,,24.186587344404288,607913,307824,164421
ALP-SU2L,1.3,184.58140999999998,13.000000000000002,1.8132905055709473e-11,3.3123876699462267,8.440073326317753,0.39245958439929335,False,,,3.3123876699462267,,,8.440073326317753,607954,308358,164421
ALP-SU2L,1.3,313.788397,13.000000000000002,1.066641473865263e-11,1.148917246255238,2.9352029966864324,0.39142684425992247,False,,,1.148917246255238,,,2.9352029966864324,607982,308505,164421
ALP-SU2L,1.3,533.4402749,13.000000000000002,6.274361610972135e-12,0.3981785489515654,1.018678306118362,0.39087761716337205,False,,,0.3981785489515654,,,1.018678306118362,607991,308503,164421
ALP-SU2L,1.3,906.84846733,13.000000000000002,3.690800947630668e-12,0.13794762113828618,0.3531199483930258,0.3906537191287454,False,,,0.13794762113828618,,,0.3531199483930258,608003,308543,164421
ALP-SU2L,1.3,1000.0,13.000000000000002,3.3469971825789823e-12,0.11347348328730154,0.29046572087259515,0.39066049841066647,False,,,0.11347348328730154,,,0.29046572087259515,608003,308549,164421
ALP-photon-combined,1.3,13.000000000000002,13.000000000000002,1.3645484398213326e-15,2.6672963492106962,6.818224343488344,0.3912010246125243,False,2.09570387887487,0.5715924703358259,,4.7573331067219735,2.0608912367663708,,1907055,952045,164321
ALP-photon-combined,1.3,22.1,13.000000000000002,8.026755528360781e-16,0.9858134769322267,2.611179190077079,0.37753574349798896,False,0.7694824487262527,0.21633102820597394,,1.792109049008111,0.8190701410689679,,1908045,958057,164321
ALP-photon-combined,1.3,37.57,13.000000000000002,4.721620899035753e-16,0.3557832950683827,0.9624892543733312,0.3696491087581339,False,0.2767158235649027,0.07906747150348001,,0.6532399042719917,0.30924935010133947,,1908619,962612,164321
ALP-photon-combined,1.3,63.869,13.000000000000002,2.777424058256326e-16,0.1259472656398059,0.3461673387464659,0.36383347457297266,False,0.0977327596674694,0.028214505972336504,,0.23325022995333553,0.11291710879313036,,1908951,963975,164321
ALP-photon-combined,1.3,108.5773,13.000000000000002,1.6337788577978387e-16,0.044185966999473185,0.1226030110781437,0.36039870971284954,False,0.0342216247733275,0.009964342226145687,,0.08223815882924827,0.040364852248895425,,1909127,965084,164321
ALP-photon-combined,1.3,184.58140999999998,13.000000000000002,9.610463869399052e-17,0.015397837631897181,0.04301661435973461,0.35795094200417166,False,0.011916163309315008,0.0034816743225821725,,0.028774094463469017,0.014242519896265599,,1909228,965528,164321
ALP-photon-combined,1.3,313.788397,13.000000000000002,5.653214040822971e-17,0.00535636089077013,0.015008252010927738,0.35689438629295944,False,0.0041450823540525785,0.0012112785367175514,,0.010022307659146159,0.004985944351781579,,1909294,965410,164321
ALP-photon-combined,1.3,533.4402749,13.000000000000002,3.3254200240135127e-17,0.0018606860924862134,0.00521857578099543,0.3565505552802938,False,0.0014398636997192153,0.0004208223927669981,,0.003481471488124809,0.0017371042928706211,,1909328,966011,164321
ALP-photon-combined,1.3,906.84846733,13.000000000000002,1.9561294258903016e-17,0.0006458269202205306,0.0018109661033544103,0.3566201040562164,False,0.0004995119044219315,0.0001463150157985991,,0.0012074480476884583,0.000603518055665952,,1909351,967591,164321
ALP-photon-combined,1.3,1000.0,13.000000000000002,1.7739129717677328e-17,0.0005302339132883351,0.0014898698909598075,0.35589276386191454,False,0.00041001439358571095,0.0001202195197026242,,0.0009932773204638133,0.0004965925704959941,,1909357,966703,164321
ALP-SU2L,1.4,14.0,14.0,1.9141380682202485e-10,446.6455784022831,1157.0148538807314,0.38603270900472353,True,,,446.6455784022831,,,1157.0148538807314,605970,292106,174421
ALP-SU2L,1.4,23.8,14.0,1.1259635695413225e-10,160.37794128897053,423.6788699025389,0.3785365584218612,True,,,160.37794128897053,,,423.6788699025389,606450,293122,174421
ALP-SU2L,1.4,40.46,14.0,6.623315114948956e-11,56.60354400472751,152.05649908922126,0.37225336860816843,True,,,56.60354400472751,,,152.05649908922126,606749,293392,174421
ALP-SU2L,1.4,68.782,14.0,3.896067714675857e-11,19.819084792171193,53.83336941355747,0.36815612710245715,True,,,19.819084792171193,,,53.83336941355747,606914,293422,174421
ALP-SU2L,1.4,89.68075596692971,14.0,2.9881475313349687e-11,11.706824171068625,31.920973727295895,0.3667439555911172,True,,,11.706824171068625,,,31.920973727295895,606976,293419,174421
ALP-SU2L,1.4,95.83085781266381,14.0,2.796378282188579e-11,10.254381917727287,28.00271711393371,0.3661923904028894,True,,,10.254381917727287,,,28.00271711393371,606989,293301,174421
ALP-SU2L,1.4,96.62870073405159,14.0,2.7732891730417305e-11,10.082577812511273,27.5480693781293,0.36599943444733507,True,,,10.082577812511273,,,27.5480693781293,606992,293363,174421
ALP-SU2L,1.4,96.82919719748965,14.0,2.7675467452680925e-11,10.041173324514078,27.43546662000779,0.36599243831309136,True,,,10.041173324514078,,,27.43546662000779,606992,293364,174421
ALP-SU2L,1.4,96.92960138031644,14.0,2.7646799918157255e-11,10.020500903882205,27.379336964605777,0.3659877124430024,True,,,10.020500903882205,,,27.379336964605777,606992,293364,174421
ALP-SU2L,1.4,96.97984250666983,14.0,2.763247728850502e-11,10.010180612862792,27.351314966794085,0.3659853511619339,True,,,10.010180612862792,,,27.351314966794085,606992,293364,174421
