mass_GeV,photon_lifetime_index,photon_ctau_m,photon_N_events,su2_lifetime_index,su2_ctau_m,su2_N_events,D_TV
0.4,2,5.8266951376741964,4157.187735641528,12,73.07511282744834,300.8949380712456,0.8278430680694884
0.4,2,5.8266951376741964,4157.187735641528,13,93.09191261751351,185.66427257494215,0.8274009675854894
0.4,2,5.8266951376741964,4157.187735641528,14,118.5917319792576,114.44934168406019,0.8276953951871311
0.4,2,5.8266951376741964,4157.187735641528,15,151.07648450220142,70.56248854719546,0.8274791469298498
0.4,2,5.8266951376741964,4157.187735641528,16,192.45948927987664,43.512831260563814,0.827373690164995
0.4,2,5.8266951376741964,4157.187735641528,17,245.17816347077607,26.848559313532153,0.8274814731587311
0.4,2,5.8266951376741964,4157.187735641528,18,312.33758370566323,16.530944855505258,0.8274281732140536
0.4,2,5.8266951376741964,4157.187735641528,19,397.89337196303796,10.185993754971243,0.8272893906220535
0.4,3,7.032398098912962,3034.5169850249613,0,4.0,92383.67598159559,0.8385753890128724
0.4,3,7.032398098912962,3034.5169850249613,1,5.095683551653521,58037.14612058649,0.8371600088360008
0.4,3,7.032398098912962,3034.5169850249613,2,6.491497714648063,36278.59240626878,0.835971234446886
0.4,3,7.032398098912962,3034.5169850249613,3,8.269654532532142,22627.898699921483,0.8353427890320855
0.4,3,7.032398098912962,3034.5169850249613,4,10.534885644820253,14058.326548255704,0.8352711109351663
0.4,3,7.032398098912962,3034.5169850249613,5,13.420610874715353,8729.21013367378,0.8347471915811834
0.4,3,7.032398098912962,3034.5169850249613,6,17.096796521857346,5415.905086793296,0.8338993142982023
0.4,3,7.032398098912962,3034.5169850249613,7,21.779966205598896,3349.491902041357,0.8343138926402804
0.4,3,7.032398098912962,3034.5169850249613,8,27.745953887359985,2073.473391193686,0.8331247069580267
0.4,3,7.032398098912962,3034.5169850249613,9,35.34615021218933,1278.915510333941,0.833820524017758
0.4,3,7.032398098912962,3034.5169850249613,10,45.028199062631984,790.659682755792,0.8336223349519103
0.4,3,7.032398098912962,3034.5169850249613,11,57.36236333100857,487.89581076918586,0.8335460083010073
0.4,3,7.032398098912962,3034.5169850249613,12,73.07511282744834,300.8949380712456,0.833360740759396
0.4,3,7.032398098912962,3034.5169850249613,13,93.09191261751351,185.66427257494215,0.8329186402753972
0.4,3,7.032398098912962,3034.5169850249613,14,118.5917319792576,114.44934168406019,0.8332130678770389
0.4,3,7.032398098912962,3034.5169850249613,15,151.07648450220142,70.56248854719546,0.8329968196197578
0.4,3,7.032398098912962,3034.5169850249613,16,192.45948927987664,43.512831260563814,0.8328913628549026
0.4,3,7.032398098912962,3034.5169850249613,17,245.17816347077607,26.848559313532153,0.832999145848639
0.4,3,7.032398098912962,3034.5169850249613,18,312.33758370566323,16.530944855505258,0.8329458459039615
0.4,3,7.032398098912962,3034.5169850249613,19,397.89337196303796,10.185993754971243,0.8328070633119615
0.4,4,8.48759405684903,2194.8309417857754,0,4.0,92383.67598159559,0.8429411827633987
0.4,4,8.48759405684903,2194.8309417857754,1,5.095683551653521,58037.14612058649,0.841525802586527
0.4,4,8.48759405684903,2194.8309417857754,2,6.491497714648063,36278.59240626878,0.8403370281974124
0.4,4,8.48759405684903,2194.8309417857754,3,8.269654532532142,22627.898699921483,0.8397085827826117
0.4,4,8.48759405684903,2194.8309417857754,4,10.534885644820253,14058.326548255704,0.8396369046856925
0.4,4,8.48759405684903,2194.8309417857754,5,13.420610874715353,8729.21013367378,0.8391129853317096
0.4,4,8.48759405684903,2194.8309417857754,6,17.096796521857346,5415.905086793296,0.8382651080487284
0.4,4,8.48759405684903,2194.8309417857754,7,21.779966205598896,3349.491902041357,0.8386796863908065
0.4,4,8.48759405684903,2194.8309417857754,8,27.745953887359985,2073.473391193686,0.8374905007085527
0.4,4,8.48759405684903,2194.8309417857754,9,35.34615021218933,1278.915510333941,0.8381863177682841
