mass_GeV,model,lifetime_index,ctau_m,bin_index,energy_low_GeV,energy_high_GeV,probability
0.4,ALP-photon-combined,7,14.922035077432518,0,0.4,25.238293779207726,0.7901183314460632
0.4,ALP-photon-combined,7,14.922035077432518,1,25.238293779207726,28.977438402999603,0.047026921026035264
0.4,ALP-photon-combined,7,14.922035077432518,2,28.977438402999603,33.27055084410684,0.037806420845883544
0.4,ALP-photon-combined,7,14.922035077432518,3,33.27055084410684,38.19970344085745,0.031207441897691972
0.4,ALP-photon-combined,7,14.922035077432518,4,38.19970344085745,43.859127845727414,0.02477993193806965
0.4,ALP-photon-combined,7,14.922035077432518,5,43.859127845727414,50.35701647176671,0.019513626232554947
0.4,ALP-photon-combined,7,14.922035077432518,6,50.35701647176671,57.81759082983714,0.014769349501554792
0.4,ALP-photon-combined,7,14.922035077432518,7,57.81759082983714,66.38347629750241,0.011143137777879121
0.4,ALP-photon-combined,7,14.922035077432518,8,66.38347629750241,76.21842871852988,0.007675549321785847
0.4,ALP-photon-combined,7,14.922035077432518,9,76.21842871852988,87.5104649579821,0.0055183909746398035
0.4,ALP-photon-combined,7,14.922035077432518,10,87.5104649579821,100.47545726038321,0.0037916079290814444
0.4,ALP-photon-combined,7,14.922035077432518,11,100.47545726038321,115.36126012506426,0.002528550342471538
0.4,ALP-photon-combined,7,14.922035077432518,12,115.36126012506426,132.45244859303648,0.0016997151059796572
0.4,ALP-photon-combined,7,14.922035077432518,13,132.45244859303648,152.07575852822455,0.000970830680157651
0.4,ALP-photon-combined,7,14.922035077432518,14,152.07575852822455,174.6063328960663,0.0006140582018138428
0.4,ALP-photon-combined,7,14.922035077432518,15,174.6063328960663,200.47489345090884,0.0003964047663093546
0.4,ALP-photon-combined,7,14.922035077432518,16,200.47489345090884,230.17597493486272,0.00022776458583126445
0.4,ALP-photon-combined,7,14.922035077432518,17,230.17597493486272,400.0,0.00021196742619679292
0.4,ALP-photon-combined,8,18.009813218464746,0,0.4,25.238293779207726,0.7943384503478911
0.4,ALP-photon-combined,8,18.009813218464746,1,25.238293779207726,28.977438402999603,0.046349715120856366
0.4,ALP-photon-combined,8,18.009813218464746,2,28.977438402999603,33.27055084410684,0.037132040125516276
0.4,ALP-photon-combined,8,18.009813218464746,3,33.27055084410684,38.19970344085745,0.03052422045297536
0.4,ALP-photon-combined,8,18.009813218464746,4,38.19970344085745,43.859127845727414,0.024234999002525747
0.4,ALP-photon-combined,8,18.009813218464746,5,43.859127845727414,50.35701647176671,0.019066878690574128
0.4,ALP-photon-combined,8,18.009813218464746,6,50.35701647176671,57.81759082983714,0.014430778741090541
0.4,ALP-photon-combined,8,18.009813218464746,7,57.81759082983714,66.38347629750241,0.010875660151522883
0.4,ALP-photon-combined,8,18.009813218464746,8,66.38347629750241,76.21842871852988,0.007487744477564534
0.4,ALP-photon-combined,8,18.009813218464746,9,76.21842871852988,87.5104649579821,0.00537987106250799
0.4,ALP-photon-combined,8,18.009813218464746,10,87.5104649579821,100.47545726038321,0.0037045439843842415
0.4,ALP-photon-combined,8,18.009813218464746,11,100.47545726038321,115.36126012506426,0.0024611630925874257
0.4,ALP-photon-combined,8,18.009813218464746,12,115.36126012506426,132.45244859303648,0.00165565034387242
