category,artifact,quantity,comparison_mode,reference_count,current_count,max_abs_difference,max_relative_difference,absolute_tolerance,relative_tolerance,status,details
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=0.3:raw_log_log_lower_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=0.3:raw_log_log_upper_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=0.3:lower_is_scan_boundary,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=0.3:upper_is_scan_boundary,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=0.3:raw_log_log_lower_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=0.3:raw_log_log_upper_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=0.3:lower_is_scan_boundary,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=0.3:upper_is_scan_boundary,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=0.4:raw_log_log_lower_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=0.4:raw_log_log_upper_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=0.4:lower_is_scan_boundary,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=0.4:upper_is_scan_boundary,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=0.4:raw_log_log_lower_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=0.4:raw_log_log_upper_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=0.4:lower_is_scan_boundary,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=0.4:upper_is_scan_boundary,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=0.5:raw_log_log_lower_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=0.5:raw_log_log_upper_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=0.5:lower_is_scan_boundary,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=0.5:upper_is_scan_boundary,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=0.5:raw_log_log_lower_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=0.5:raw_log_log_upper_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=0.5:lower_is_scan_boundary,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=0.5:upper_is_scan_boundary,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=0.6:raw_log_log_lower_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=0.6:raw_log_log_upper_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=0.6:lower_is_scan_boundary,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=0.6:upper_is_scan_boundary,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=0.6:raw_log_log_lower_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=0.6:raw_log_log_upper_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=0.6:lower_is_scan_boundary,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=0.6:upper_is_scan_boundary,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=0.75:raw_log_log_lower_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=0.75:raw_log_log_upper_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=0.75:lower_is_scan_boundary,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=0.75:upper_is_scan_boundary,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=0.75:raw_log_log_lower_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=0.75:raw_log_log_upper_m,frozen_scan_to_saved_csv,1,1,2.842170943040401e-14,1.4168050438048534e-16,5e-15,1e-14,csv_roundtrip_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=0.75:lower_is_scan_boundary,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=0.75:upper_is_scan_boundary,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=0.9:raw_log_log_lower_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=0.9:raw_log_log_upper_m,frozen_scan_to_saved_csv,1,1,3.552713678800501e-15,1.8734324624545844e-16,5e-15,1e-14,csv_roundtrip_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=0.9:lower_is_scan_boundary,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=0.9:upper_is_scan_boundary,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=0.9:raw_log_log_lower_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=0.9:raw_log_log_upper_m,frozen_scan_to_saved_csv,1,1,1.7053025658242404e-13,1.0468144609126698e-15,5e-15,1e-14,csv_roundtrip_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=0.9:lower_is_scan_boundary,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=0.9:upper_is_scan_boundary,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=1:raw_log_log_lower_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=1:raw_log_log_upper_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=1:lower_is_scan_boundary,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=1:upper_is_scan_boundary,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=1:raw_log_log_lower_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=1:raw_log_log_upper_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=1:lower_is_scan_boundary,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=1:upper_is_scan_boundary,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=1.05:raw_log_log_lower_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=1.05:raw_log_log_upper_m,frozen_scan_to_saved_csv,1,1,1.7763568394002505e-15,1.4670821507962042e-16,5e-15,1e-14,csv_roundtrip_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=1.05:lower_is_scan_boundary,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=1.05:upper_is_scan_boundary,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=1.05:raw_log_log_lower_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=1.05:raw_log_log_upper_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=1.05:lower_is_scan_boundary,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_raw_log_log_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=1.05:upper_is_scan_boundary,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_production_padded_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=0.3:production_padded_grid_lower_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_production_padded_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=0.3:production_padded_grid_upper_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_production_padded_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=0.3:production_padded_grid_lower_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_production_padded_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=0.3:production_padded_grid_upper_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_production_padded_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=0.4:production_padded_grid_lower_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_production_padded_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=0.4:production_padded_grid_upper_m,frozen_scan_to_saved_csv,1,1,2.842170943040401e-14,1.9936472245465313e-16,5e-15,1e-14,csv_roundtrip_agreement,
lifetime_production_padded_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=0.4:production_padded_grid_lower_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_production_padded_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=0.4:production_padded_grid_upper_m,frozen_scan_to_saved_csv,1,1,5.684341886080802e-14,1.428609342758503e-16,5e-15,1e-14,csv_roundtrip_agreement,
lifetime_production_padded_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=0.5:production_padded_grid_lower_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_production_padded_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=0.5:production_padded_grid_upper_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_production_padded_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=0.5:production_padded_grid_lower_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_production_padded_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=0.5:production_padded_grid_upper_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_production_padded_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=0.6:production_padded_grid_lower_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_production_padded_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=0.6:production_padded_grid_upper_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_production_padded_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=0.6:production_padded_grid_lower_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_production_padded_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=0.6:production_padded_grid_upper_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_production_padded_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=0.75:production_padded_grid_lower_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_production_padded_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=0.75:production_padded_grid_upper_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_production_padded_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=0.75:production_padded_grid_lower_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_production_padded_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=0.75:production_padded_grid_upper_m,frozen_scan_to_saved_csv,1,1,2.842170943040401e-14,1.426148179700947e-16,5e-15,1e-14,csv_roundtrip_agreement,
lifetime_production_padded_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=0.9:production_padded_grid_lower_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_production_padded_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=0.9:production_padded_grid_upper_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_production_padded_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=0.9:production_padded_grid_lower_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_production_padded_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=0.9:production_padded_grid_upper_m,frozen_scan_to_saved_csv,1,1,3.410605131648481e-13,2.105790138578369e-15,5e-15,1e-14,csv_roundtrip_agreement,
lifetime_production_padded_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=1:production_padded_grid_lower_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_production_padded_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=1:production_padded_grid_upper_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_production_padded_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=1:production_padded_grid_lower_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_production_padded_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=1:production_padded_grid_upper_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_production_padded_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=1.05:production_padded_grid_lower_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_production_padded_endpoints,observable_lifetime_domains.csv,alp_photon_combined:ma=1.05:production_padded_grid_upper_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_production_padded_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=1.05:production_padded_grid_lower_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_production_padded_endpoints,observable_lifetime_domains.csv,alp_su2l:ma=1.05:production_padded_grid_upper_m,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_endpoint_metadata,observable_lifetime_domains.csv,alp_photon_combined:ma=0.3:number_of_lifetime_templates,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_endpoint_metadata,observable_lifetime_domains.csv,alp_photon_combined:ma=0.3:template_endpoint_convention,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_endpoint_metadata,observable_lifetime_domains.csv,alp_photon_combined:ma=0.3:diagnostic_endpoint_convention,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_endpoint_metadata,observable_lifetime_domains.csv,alp_photon_combined:ma=0.3:template_log_endpoint_padding_fraction,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_endpoint_metadata,observable_lifetime_domains.csv,alp_su2l:ma=0.3:number_of_lifetime_templates,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_endpoint_metadata,observable_lifetime_domains.csv,alp_su2l:ma=0.3:template_endpoint_convention,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_endpoint_metadata,observable_lifetime_domains.csv,alp_su2l:ma=0.3:diagnostic_endpoint_convention,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_endpoint_metadata,observable_lifetime_domains.csv,alp_su2l:ma=0.3:template_log_endpoint_padding_fraction,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_endpoint_metadata,observable_lifetime_domains.csv,alp_photon_combined:ma=0.4:number_of_lifetime_templates,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_endpoint_metadata,observable_lifetime_domains.csv,alp_photon_combined:ma=0.4:template_endpoint_convention,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_endpoint_metadata,observable_lifetime_domains.csv,alp_photon_combined:ma=0.4:diagnostic_endpoint_convention,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_endpoint_metadata,observable_lifetime_domains.csv,alp_photon_combined:ma=0.4:template_log_endpoint_padding_fraction,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_endpoint_metadata,observable_lifetime_domains.csv,alp_su2l:ma=0.4:number_of_lifetime_templates,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_endpoint_metadata,observable_lifetime_domains.csv,alp_su2l:ma=0.4:template_endpoint_convention,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_endpoint_metadata,observable_lifetime_domains.csv,alp_su2l:ma=0.4:diagnostic_endpoint_convention,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_endpoint_metadata,observable_lifetime_domains.csv,alp_su2l:ma=0.4:template_log_endpoint_padding_fraction,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_endpoint_metadata,observable_lifetime_domains.csv,alp_photon_combined:ma=0.5:number_of_lifetime_templates,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_endpoint_metadata,observable_lifetime_domains.csv,alp_photon_combined:ma=0.5:template_endpoint_convention,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_endpoint_metadata,observable_lifetime_domains.csv,alp_photon_combined:ma=0.5:diagnostic_endpoint_convention,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_endpoint_metadata,observable_lifetime_domains.csv,alp_photon_combined:ma=0.5:template_log_endpoint_padding_fraction,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_endpoint_metadata,observable_lifetime_domains.csv,alp_su2l:ma=0.5:number_of_lifetime_templates,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_endpoint_metadata,observable_lifetime_domains.csv,alp_su2l:ma=0.5:template_endpoint_convention,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_endpoint_metadata,observable_lifetime_domains.csv,alp_su2l:ma=0.5:diagnostic_endpoint_convention,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_endpoint_metadata,observable_lifetime_domains.csv,alp_su2l:ma=0.5:template_log_endpoint_padding_fraction,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_endpoint_metadata,observable_lifetime_domains.csv,alp_photon_combined:ma=0.6:number_of_lifetime_templates,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_endpoint_metadata,observable_lifetime_domains.csv,alp_photon_combined:ma=0.6:template_endpoint_convention,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_endpoint_metadata,observable_lifetime_domains.csv,alp_photon_combined:ma=0.6:diagnostic_endpoint_convention,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_endpoint_metadata,observable_lifetime_domains.csv,alp_photon_combined:ma=0.6:template_log_endpoint_padding_fraction,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_endpoint_metadata,observable_lifetime_domains.csv,alp_su2l:ma=0.6:number_of_lifetime_templates,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_endpoint_metadata,observable_lifetime_domains.csv,alp_su2l:ma=0.6:template_endpoint_convention,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_endpoint_metadata,observable_lifetime_domains.csv,alp_su2l:ma=0.6:diagnostic_endpoint_convention,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_endpoint_metadata,observable_lifetime_domains.csv,alp_su2l:ma=0.6:template_log_endpoint_padding_fraction,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_endpoint_metadata,observable_lifetime_domains.csv,alp_photon_combined:ma=0.75:number_of_lifetime_templates,frozen_scan_to_saved_csv,1,1,0.0,0.0,5e-15,1e-14,exact_agreement,
lifetime_endpoint_metadata,observable_lifetime_domains.csv,alp_photon_combined:ma=0.75:template_endpoint_convention,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
lifetime_endpoint_metadata,observable_lifetime_domains.csv,alp_photon_combined:ma=0.75:diagnostic_endpoint_convention,frozen_scan_to_saved_csv,1,1,,,0.0,0.0,exact_agreement,
