profile,selection_name,model,model_id,mass_GeV,ctau_m,ctau_min_m,coupling_squared,N_events,N_events_before_ECAL,epsilon_ECAL_weighted,passes_event_cut,N_events_primary,N_events_cascade,N_events_inclusive,cascade_event_fraction,valid_mother_samples,samples_passing_ECAL,template_model_seed,spectrum_cache_key,scan_point_kind
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.75,523.1818080749999,7.5,1.7710918610033995e-16,0.03740403112051104,0.1384608079178967,0.27014165006671464,False,0.023213617608112292,0.014190413512398749,,0.37938192989624664,1862011,880429,94321,17f1b5a32b7d88a855e244b06721b24b15d9fca69e41e33dda71ec62c1f5cdcf,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.75,889.4090737274998,7.5,1.0418187417667056e-16,0.012951999772359227,0.048079761044352395,0.269385693502331,False,0.00804069831510103,0.004911301457258198,,0.3791925218945241,1862041,879841,94321,91d7b753f36dbec9a69b860b7c0afd5ca4be926c7a55d04885fc46f5e2a39838,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.75,1000.0,7.5,9.26603042106675e-17,0.010259535930808632,0.038054611961399164,0.2696003296844921,False,0.006370568153003897,0.0038889677778047357,,0.379058838921403,1862045,880596,94321,89ece83f0df4e2030e658fb5d980bc85f9a4567058629cce14c116ff32234c7e,coarse
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.9,9.0,9.0,1.120767075325222e-09,3023.113350748776,5700.648047663664,0.530310470927557,True,,,3023.113350748776,0.0,610764,367869,104421,bdf8c149b57c8bc06ac5184657d14d5b9279eea0f43a8e591e987798bf6ca5b8,coarse
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.9,15.299999999999999,9.0,6.59274750191307e-10,1084.1371467988718,2065.269477486443,0.5249373791735554,True,,,1084.1371467988718,0.0,611211,368587,104421,146143ecb17a651480e2c244258f27e76df1adaeb46ef7f6da8ccfb01857364a,coarse
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.9,26.009999999999998,9.0,3.8780867658312176e-10,383.01403345477644,736.7897595110429,0.5198416895872124,True,,,383.01403345477644,0.0,611439,368735,104421,240a3b95a76d21e988e0e8000e172b100014f7aeda427544bc4ccb9fa6646323,coarse
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.9,44.217,9.0,2.2812275093124808e-10,134.04566643662184,260.18126525874874,0.515201070697055,True,,,134.04566643662184,0.0,611600,368611,104421,165de7831704d43fcef50eda27f7fbbcb699d80f65cb515ff3f37a13952483eb,coarse
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.9,75.1689,9.0,1.3418985348896948e-10,46.77950091829054,91.23259106142784,0.5127498887628152,True,,,46.77950091829054,0.0,611695,369202,104421,805dbe1212b3c11a10403565094d0ccb7995faaaf319a86f3928822812fe3af8,coarse
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.9,127.78712999999999,9.0,7.893520793468793e-11,16.252770051554954,31.831421973951485,0.5105888786512596,True,,,16.252770051554954,0.0,611750,369067,104421,2af446feb329bf5dfe02277bf5d8866ac1b2f2c0da0e8c41d3c47c0221c7c291,coarse
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.9,145.91480082974175,9.0,6.912872183334391e-11,12.470525698089224,24.451396021402843,0.5100128306446593,True,,,12.470525698089224,0.0,611758,368936,104421,0cc3799219781f7390cc37a7b7efca7b0cf6d71295555810e395bfc6802b26c6,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.9,155.9213053047245,9.0,6.46922731836658e-11,10.917364766801475,21.42860783705148,0.5094761568189525,True,,,10.917364766801475,0.0,611764,368887,104421,114b3ee10adc963a5ae17a66cfefcf92ca15ffa19dced2afd387be5f2bdeb8a9,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.9,161.17902318614154,9.0,6.258198789477641e-11,10.21887569046383,20.059973690424112,0.5094162060313141,True,,,10.21887569046383,0.0,611765,368978,104421,d63c8320bae9a880c9d85b1130b8d5b4f5dc02f554c745fc942fdd291eb4bc0d,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.9,162.52092438227447,9.0,6.206526154257547e-11,10.047089446778442,19.731632823455545,0.5091869252115407,True,,,10.047089446778442,0.0,611765,368742,104421,abf6a61b0fe223aa542b2e796e608f4101774db739037bc9219496d2019f283f,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.9,162.85814169271947,9.0,6.193674797640116e-11,10.005618998744326,19.650397206761,0.5091815139137111,True,,,10.005618998744326,0.0,611765,368742,104421,33d4f9a16f3c76adcc09eb072c773965af2b246cadcdfedb6bb55d9395264823,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.9,162.90034302427392,9.0,6.192070250228963e-11,10.000447229258146,19.64026624585214,0.5091808381859465,True,,,10.000447229258146,0.0,611765,368742,104421,b42366129d3c01d635c0b08c2f7071939dd9b6766ebd6204bba6f6c3c3923af3,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.9,162.9056189595699,9.0,6.191869711032114e-11,9.999800945848179,19.63900024221585,0.509180753730665,False,,,9.999800945848179,0.0,611765,368742,104421,01bbeadc23a61b37514373107f96c4e7b6106ab6e674a44303c8c4ee5d3f109c,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.9,162.91089506574022,9.0,6.19166917833002e-11,9.999154704157206,19.637734320001595,0.5091806692777578,False,,,9.999154704157206,0.0,611765,368742,104421,b05029f0685d0b435eca9b5218071577fcfe97997303d066a66ed3547664535d,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.9,162.92144779072612,9.0,6.191268132409248e-11,9.997862345921495,19.6352027198182,0.5091805003790694,False,,,9.997862345921495,0.0,611765,368742,104421,814f6bbfa832a7efb0de749cc30628dbc1fd2b50d1a6a346743921b0b7822828,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.9,162.94255529143385,9.0,6.190466118495492e-11,9.995278129959704,19.630140496285865,0.5091801626101896,False,,,9.995278129959704,0.0,611765,368742,104421,ca37e96ca7f3859ef07943f3f1a0ef9ef8ccf3fca4bda13eebec9a3ec2bf79f3,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.9,163.02701264390578,9.0,6.187259101630887e-11,9.98498049251103,19.609904620494508,0.5091804721005948,False,,,9.98498049251103,0.0,611765,368743,104421,7850fadc77d4a28aaa7bc29f458745ae93a77f8118d35faf871950041bc4ace0,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.9,163.1960587008489,9.0,6.180850051297548e-11,9.968947123600213,19.56953950729101,0.5094114309581014,False,,,9.968947123600213,0.0,611766,368915,104421,aab65b9a10ef16ec861e44c6cef53e40e716241ea1d2247a094af901323441a8,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.9,163.87399762042995,9.0,6.155280169152032e-11,9.886846472616659,19.408730937632075,0.5094020059522184,False,,,9.886846472616659,0.0,611766,368916,104421,40591ba1468794ee26abc8f5c2835fce6030354e1d886e8516bfb57c0c0a6736,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.9,166.6140330499887,9.0,6.054054087329278e-11,9.569667669635683,18.778630435205283,0.5096041323490197,False,,,9.569667669635683,0.0,611768,369136,104421,0f9f5e2292e8d00428b49b730d945f0d894e191fc1061455820dcebfc0fa9ebc,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.9,217.23812099999998,9.0,4.6432475255698784e-11,5.6402712194354905,11.071240268673971,0.5094525168417322,False,,,5.6402712194354905,0.0,611775,369401,104421,70f9663426132534f4e4977751bc6ab28c595e61610c961c64761c0c52048042,coarse
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.9,369.3048057,9.0,2.7313220738646342e-11,1.9513901970226621,3.843304144082855,0.5077376454910599,False,,,1.9513901970226621,0.0,611797,368855,104421,09be0c132ab6644a0061e9e28677865f318ea88b62573148a0641ee2159416dc,coarse
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.9,627.81816969,9.0,1.6066600434497847e-11,0.6762808647182736,1.332362931663809,0.5075800659462638,False,,,0.6762808647182736,0.0,611812,369069,104421,294424c5f82447b44432dfc0d9900f2690e977ec8716318052221e2321cf3f85,coarse
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.9,1000.0,9.0,1.0086903677926997e-11,0.26677096956931556,0.525687773959815,0.507470370786497,False,,,0.26677096956931556,0.0,611818,369099,104421,b37b6cefcb3baab1c0509c7a1db8fb7d2e134d215ef19ca597995983fb96707a,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.9,9.0,9.0,5.9523219107366645e-15,39.257824555720134,110.30082801147664,0.3559159551516278,True,27.519110030219586,11.73871452550055,,0.29901591996875276,1879932,895252,104321,c63d3c3ea9bf6f8508ce2a674eb5d98da1a2998ace86403c9b4a702d6ffd6206,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.9,15.299999999999999,9.0,3.5013658298450972e-15,14.956811684407217,44.43807470291624,0.3365765007687356,True,10.320352541574932,4.636459142832284,,0.30998980535844334,1881335,902905,104321,4846eb92f0fc83ae5490c7b738bc9fef5044b582deb0f64e64bc5c5b92d99a99,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.9,17.470432685162024,9.0,3.0663749525865365e-15,11.68605833736176,35.06472683237541,0.33327105022737474,True,8.045375505577496,3.640682831784264,,0.31154070317658394,1881608,904688,104321,e374b4e2d58a7bc23c9a9e44913c488789d094d6de57274564d7bd9dc566426f,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.9,18.6685151404706,9.0,2.8695853308920185e-15,10.306586136192454,31.110595145443877,0.33128862009899046,True,7.081910862350437,3.224675273842018,,0.3128752072927714,1881736,904780,104321,240054995b65c378f42ebda549fd5e79ce0976f01cc14738f5023230382577e0,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.9,18.823940470031584,9.0,2.845891766493676e-15,10.139208082834081,30.647209857637975,0.33083625328154176,True,6.970605626808463,3.1686024560256185,,0.312509855813112,1881751,904734,104321,5d631c2bb7f228c1952d3c45912184bab0a7924a9c2f4411cb8567e585396d5f,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.9,18.902137713066132,9.0,2.8341184478620645e-15,10.062361192884545,30.417900542148836,0.3308039349705133,True,6.9156669895550005,3.1466942033295435,,0.3127192656883241,1881759,904751,104321,20b457b6e3c94f119e205938a25b5f6338a77babda3850c13a21f28534b77ead,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.9,18.941358066171365,9.0,2.8282500657809653e-15,10.027741477396486,30.3038728050697,0.3309062687102782,True,6.893751815998203,3.133989661398282,,0.31253195631963615,1881763,904632,104321,42995943f8efdea3d4149cd7ed6c754c1a1e4b5fad530f928e1d6665a354acc4,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.9,18.960998749284585,9.0,2.8253204330099574e-15,10.00363990636188,30.247040010032485,0.33073120222817914,True,6.875621128634428,3.1280187777274513,,0.3126880622460398,1881764,904462,104321,48c69ddd8e222c5792826d9612217cdcf97a07b3da475ea66386adf99c14272c,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.9,18.963455266213124,9.0,2.8249544423518833e-15,10.00120851550462,30.239932954939622,0.33072852808263076,True,6.873916195928973,3.1272923195756475,,0.3126914427118968,1881764,904464,104321,1f0ab1ebf5dd4be1e47a6304ed5fc64bb87deaa0380399e30015b05a77c4e78c,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.9,18.964069445171344,9.0,2.8248629520954573e-15,9.997588645991708,30.238179060927028,0.33062799931991693,False,6.87048578436768,3.127102861624028,,0.31278570986992593,1881765,904287,104321,863ae5ea5893682b3ba916ce97fde7454c45054cf2db74a56dffe09680e932e7,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.9,18.964683644021285,9.0,2.824771464802076e-15,9.996973254370284,30.236402642625617,0.33062707136586084,False,6.8700598396250765,3.126913414745207,,0.3127860138445648,1881765,904287,104321,f9a087ee41b6587b4da800b6581088f9aec97dbd442e15596683254a2978ee2e,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.9,18.965912101398917,9.0,2.8245884991040645e-15,9.995766022275289,30.232850103282182,0.3306259908717675,False,6.869231468071767,3.1265345542035217,,0.3127858882687055,1881765,904288,104321,ec8e494844b1098367f6b4956e24a5451f7428603b6cc023315d5af4913d05a0,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.9,18.970826726707205,9.0,2.823856754814626e-15,9.990878974420843,30.218643908624195,0.3306196997003401,False,6.8658347871581435,3.1250441872626995,,0.31278971502543435,1881765,904291,104321,62ac4a351fe651d0d9fed37b439e90755698dd1937e081867221272f766c14ce,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.9,18.98065979822542,9.0,2.8223938348886343e-15,9.984717593095668,30.190216080490664,0.33072693373493045,False,6.862693712411516,3.1220238806841527,,0.3126802387323404,1881764,904504,104321,cef8e11c882e294fa588e65d0bb54807fcf3653108d01700c0d960c6ab0f7359,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.9,19.298023633115207,9.0,2.7759784221998196e-15,9.674108687647635,29.29552168799662,0.3302248306303912,False,6.647887919643483,3.0262207680041517,,0.312816494595329,1881787,904440,104321,3ef5b1902524ea0fbd0d1d166f95f38e6550ef48606be848f3979895c424db1e,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.9,19.948759359920103,9.0,2.685425004637709e-15,9.07951792853603,27.58147107443709,0.32918903796074384,False,6.234846832928451,2.8446710956075787,,0.3133064021677911,1881838,904632,104321,88cefb7f49be556823d693938e8c6d6c0a7282a23859113b7c3ec19201709d3d,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.9,26.009999999999998,9.0,2.0596269587324102e-15,5.490093006284272,16.925031071217212,0.32437713013246694,False,3.7545720611060385,1.735520945178233,,0.3161186783523808,1882165,907536,104321,77db66c7f9b6676b17bdcccedc0aa820cf2c8825e1d54febc2fabbfcb787dec9,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.9,44.217,9.0,1.211545269842594e-15,1.9695260746337735,6.2131427629490465,0.316993532866923,False,1.3381184668639825,0.6314076077697911,,0.3205886004262214,1882663,910187,104321,ff84e4b517e22e78619545a2ec88e04a61a1aa111371809b31d96bf2435dcff4,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.9,75.1689,9.0,7.126736881427025e-16,0.6962625474780272,2.2282610611208655,0.3124690188356078,False,0.47147102923808487,0.22479151823994228,,0.3228545310302452,1882956,911719,104321,aa633c108537b1a7eaa790c863f0b6038c9c84c51498e30d4df29aebc5d88c5c,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.9,127.78712999999999,9.0,4.1921981655453085e-16,0.24393164469884265,0.7877532877559577,0.3096548735375276,False,0.16482313480683045,0.07910850989201222,,0.3243060570910321,1883137,912936,104321,283c4e08bb90bda85f15194af5111b31062ed0030422d2f1d542e3d91807f6ab,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.9,217.23812099999998,9.0,2.465998920909005e-16,0.08512912813234938,0.27607451737639976,0.3083556169593313,False,0.057493085909696526,0.027636042222652858,,0.32463673514531227,1883223,914108,104321,6deee1e9d7b1c8b5a9a3b438bcaee10362699fe2b069d9d19f81f172c0fd6776,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.9,369.3048057,9.0,1.4505876005347088e-16,0.029561291290771757,0.0962501026701367,0.30712997150852567,False,0.019935890709037826,0.00962540058173393,,0.3256082586872219,1883268,913847,104321,bcdce2994a3fb75a2c02c00d51345533ba69ca9c45aabceef9aa7edfa36005e5,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.9,627.81816969,9.0,8.532868238439463e-17,0.010242445749528472,0.0334537152464756,0.3061676610225685,False,0.006910699286114961,0.0033317464634135107,,0.3252881728533337,1883301,913355,104321,330dc0da8aa9766e387fe35a08df82d304efba2eae38ab380b15dd056e55b733,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.9,1000.0,9.0,5.357089719662998e-17,0.00404305045438134,0.013217302019001296,0.3058907520285925,False,0.0027252809605560965,0.0013177694938252438,,0.32593446673345716,1883316,913679,104321,749751ea493158ffc8c087e8a5fcb8e02d79366e82930057eed85603e7685d46,coarse
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.0,10.0,10.0,7.353352809999993e-10,1921.6810815874746,3834.8767106379787,0.501106352717081,True,,,1921.6810815874746,0.0,610957,352929,114421,52a122c29d20b3163c59a2db2148f7ed1333dbb33d8bb54b39747adf1154059c,coarse
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.0,17.0,10.0,4.3255016529411723e-10,690.213705549489,1392.4676106011498,0.4956766680206752,True,,,690.213705549489,0.0,611377,353946,114421,514e06310bea86dd46a3b6d08161f5e462167b45e0c2b43f126e1bf16630583f,coarse
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.0,28.9,10.0,2.5444127370242193e-10,243.74350503576346,497.5678311204717,0.48986990273643316,True,,,243.74350503576346,0.0,611651,354140,114421,b24f0ad1c506b7d65f772b63a5d907148ec2dc48b8f5d00a425b05c4f03591f1,coarse
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.0,49.129999999999995,10.0,1.4967133747201289e-10,85.27919409109526,175.82221844285098,0.48503081605021553,True,,,85.27919409109526,0.0,611835,353946,114421,da4e70b9092bef10e7094a56c3a5398ed34848dafef0524531f86f9620b6bfc7,coarse
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.0,83.52099999999999,10.0,8.804196321883112e-11,29.765980480990613,61.66305598012655,0.4827198394219048,True,,,29.765980480990613,0.0,611942,354547,114421,8f777ae95442c1b3368138596da9e2f9c060dde32b9994ffafebc2a6371a98b9,coarse
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.0,141.98569999999998,10.0,5.1789390128724186e-11,10.342408853054307,21.517667748992725,0.4806472975463826,True,,,10.342408853054307,0.0,612018,354601,114421,08d344a1fce6ecdf6f54df27c4558e1b7eb66c961d83852a7b4a3e505dc994c8,coarse
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.0,143.16780656013054,10.0,5.1361775993345133e-11,10.172840493199285,21.165904599379033,0.4806239414637509,True,,,10.172840493199285,0.0,612018,354602,114421,4824e0f648017ce7d3144a43386d5be541510ca00a65871b86a15026286f98f9,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.0,143.76254536001835,10.0,5.114929477344261e-11,10.089106194856571,20.992179351567255,0.4806126141497228,True,,,10.089106194856571,0.0,612018,354603,114421,a8a4d76454a5719e5b5388fbdd19e2c3cf8d882be1ce10266442df9423215447,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.0,144.06084060460483,10.0,5.104338402538064e-11,10.037607659366811,20.904968684348827,0.48015415908667625,True,,,10.037607659366811,0.0,612017,354394,114421,1898e8f0b6de278b489fb7ab00ac036eea274731f35318d54c8486d57c68921c,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.0,144.21022024831646,10.0,5.0990510917591066e-11,10.016882066642513,20.861938865431185,0.48015106032358124,True,,,10.016882066642513,0.0,612017,354394,114421,bd6a9a403cb5a6609926eba11734df1af2de0d7584197cd395924bf5d24f7324,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.0,144.2849681456953,10.0,5.096409490540112e-11,10.006535300922925,20.840457088668515,0.48014951199720723,True,,,10.006535300922925,0.0,612017,354394,114421,d527782dcb88481cf0ba300f02442406079610b71756f6be5d413b6d7cab1fe4,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.0,144.32235662204505,10.0,5.095089203162844e-11,10.001365920911075,20.829724473577848,0.48014873809769487,True,,,10.001365920911075,0.0,612017,354394,114421,760f3535b22a3a2f731c66ccac64963556438d42923bef544cda601ec252d6e3,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.0,144.33170525485522,10.0,5.094759184765214e-11,10.000073992638898,20.827042181128736,0.48014854465027723,True,,,10.000073992638898,0.0,612017,354394,114421,ae1bf68f73d099e47c143b3f83701c3222381952b8260c94c484cccfdb8adb36,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.0,144.3363797983457,10.0,5.0945941835824494e-11,9.999428090997677,20.825701164072445,0.48014844793068656,False,,,9.999428090997677,0.0,612017,354394,114421,eca4e2725f1bfcb26db9a541312b2e193450abdd860fe4c3382f2b777c417ff8,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.0,144.34105449323297,10.0,5.0944291877434875e-11,9.998782231016124,20.82436023312093,0.4801483512138425,False,,,9.998782231016124,0.0,612017,354394,114421,0d6626cff29eaa4397bb593be2191b1aeaeedd1ca93f5773e508098d39f04190,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.0,144.359754786848,10.0,5.0937692578222124e-11,9.99619920763298,20.81899737025303,0.4801479643739197,False,,,9.99619920763298,0.0,612017,354394,114421,d59723825420ba32520fc5cb187eb2ba0e892a1c865e6e6232a3e24b400709ce,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.0,146.77350467067376,10.0,5.0100001539782254e-11,9.671004262794497,20.14378699150599,0.48009861635612305,False,,,9.671004262794497,0.0,612017,354446,114421,3075b6fed270e42987190791576592c26965113d2d0d8ec46b49587c808b4950,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.0,151.72275569520235,10.0,4.8465721416055944e-11,9.05794981321751,18.85842233231,0.4803132337161943,False,,,9.05794981321751,0.0,612023,354694,114421,eff1561375ec95002e25573f6c1fd801b669eee9bde39d9a5708119ea4a9aabb,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.0,162.1275564774908,10.0,4.5355354572440655e-11,7.927057884866425,16.527648965625392,0.47962404703496025,False,,,7.927057884866425,0.0,612026,354345,114421,fd077e3c954fd4e2872f1f8959734197b14b1f6898d2bdccda823c14003564eb,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.0,185.1267033888763,10.0,3.972064902248906e-11,6.076223338206701,12.6931937273317,0.478699330423283,False,,,6.076223338206701,0.0,612037,354070,114421,4b43a127da9439f166ec6479ffd51e1a282c09b773af9f3e48629cf1a210e2ba,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.0,241.37568999999996,10.0,3.046434713454364e-11,3.588103236746389,7.483772042968594,0.4794511666236019,False,,,3.588103236746389,0.0,612053,354787,114421,5de66533657f70f311ad3ac4cdc74ac3d5cbd440c635c237a34ec988ca33dd7f,coarse
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.0,410.3386729999999,10.0,1.7920204196790377e-11,1.2416034173460273,2.5978608037573347,0.47793300378152404,False,,,1.2416034173460273,0.0,612082,354312,114421,64540c9556706c87685680a21296bc6cda7570f3d1fabcd6ef8fddeb28775ba0,coarse
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.0,697.5757440999998,10.0,1.0541296586347281e-11,0.42991309616471,0.9005609853872758,0.47738365656583587,False,,,0.42991309616471,0.0,612090,354446,114421,8364bfa0f7b8cd5010b634c9c0e54d8650fcca4a0acf559b985b0a70dd97337c,coarse
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.0,1000.0,10.0,7.353352809999992e-12,0.20960119577847056,0.43857543794876436,0.477913666936717,False,,,0.20960119577847056,0.0,612098,354579,114421,b6348c3e2f99b98b04bd079b75acd2e45972d2fea0d3dd7fdb94f0456fed1db4,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.0,10.0,10.0,3.903062029501606e-15,18.662698936145436,50.90599044444876,0.366611056443566,True,13.567824953166124,5.094873982979311,,0.2729977052307097,1890177,912817,114321,ae12e08d2f94a7777c0f4081636d79fd1734603192deb972c6a6bebea5292804,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.0,13.038404810405298,10.0,2.9935119259272942e-15,11.510000100558848,32.265685208364225,0.35672572971037086,True,8.30983176818484,3.200168332374008,,0.2780337362654436,1890842,916388,114321,798dfd8b93b556928910e270c36e67230f7fbd7b8290a6857c8d48ff33565866,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.0,13.93254889544704,10.0,2.801398407994873e-15,10.197655854813318,28.717894601163344,0.35509761409877927,True,7.352708811148531,2.844947043664787,,0.2789804916118997,1890981,917778,114321,af3b404b5c930862e7bf4d51db049828527d3fdf6b3f4a70f453a9f9b8131aa9,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.0,14.048544784107996,10.0,2.778267848721834e-15,10.048701316225957,28.301065708135816,0.3550644141763615,True,7.243974345811167,2.8047269704147904,,0.27911337815225024,1890999,918253,114321,8a9aa6e4b97457a084b8650243dbcf21d3af0764aa525c7213da0b33181be503,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.0,14.077694338270142,10.0,2.7725151120032145e-15,10.003712332901193,28.19767915519691,0.35477076953184217,True,7.208370348074806,2.7953419848263876,,0.27943046459190873,1891002,918211,114321,e8fd964717f2fc719c94278540640c0f2edca0fab8f8b99a36c0a2f71e6109a4,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.0,14.079518192325196,10.0,2.772155961721177e-15,10.001289411048633,28.191224825943554,0.35476604769029907,True,7.206610549644291,2.7946788614043414,,0.2794318558882019,1891002,918211,114321,a664f2a8d94345c67f4473aa77008896f613a86d049a351c6c8a9d63147358a9,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.0,14.080430207960232,10.0,2.7719764040270935e-15,10.000078162446364,28.187998179465904,0.35476368696983657,True,7.205730806556159,2.794347355890205,,0.2794325514758388,1891002,918211,114321,6ee492039475c03215d8400cc43ba6fc0feae451c620c1e96f2a87c237e02c3c,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.0,14.080886237931301,10.0,2.7718866295414556e-15,9.999488013984477,28.186384985749946,0.3547630538304174,False,7.2052909740387605,2.7941970399457166,,0.27943401062514184,1891002,918212,114321,c6d275cf50dce90c777f8e2193bd5ac6ac148f451df4e01ab65ab82a648103b7,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.0,14.081342282672042,10.0,2.7717968579632952e-15,9.99888247729188,28.18477187837707,0.3547618735549487,False,7.204851167537186,2.7940313097546947,,0.2794343583995635,1891002,918212,114321,9ecdbf5c709e4ee37b335c536902e987b70d05b47d433098a5c11942366fc1b2,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.0,14.084991172363562,10.0,2.7710787899958935e-15,9.994126218534255,28.171870127252433,0.3547555122677605,False,7.201393053624394,2.7927331649098615,,0.27943745194359226,1891002,918216,114321,38e7633b5b38cd38d2bfac8496f8ab8a3e6a42477dd86bccc91d3c93803bea1d,bisection_evaluation
