"mass","coupling"
1.60221381481711073e-33,3.54813389233576042e-8
1.61629582858753252e-33,3.54813389233576042e-8
1.63050161055293335e-33,3.54813389233576042e-8
1.64483224852407233e-33,3.54813389233576042e-8
1.65928883987256986e-33,3.54813389233576042e-8
1.67387249161499325e-33,3.54813389233576042e-8
1.68858432049754674e-33,3.54813389233576042e-8
1.70342545308163899e-33,3.54813389233576042e-8
1.71839702583013686e-33,3.54813389233576042e-8
1.73350018519437657e-33,3.54813389233576042e-8
1.74873608770200951e-33,3.54813389233576042e-8
1.76410590004547877e-33,3.54813389233576042e-8
1.77961079917141656e-33,3.54813389233576042e-8
1.79525197237073778e-33,3.54813389233576042e-8
1.81103061736961855e-33,3.54813389233576042e-8
1.82694794242112261e-33,3.54813389233576042e-8
1.84300516639778332e-33,3.54813389233576042e-8
1.85920351888490776e-33,3.54813389233576042e-8
1.87554424027479445e-33,3.54813389233576042e-8
1.89202858186162549e-33,3.54813389233576042e-8
1.90865780593734503e-33,3.54813389233576042e-8
1.92543318588828857e-33,3.54813389233576042e-8
1.94235600629275561e-33,3.54813389233576042e-8
1.95942756301928283e-33,3.54813389233576042e-8
1.97664916332593806e-33,3.54813389233576042e-8
1.99402212596039124e-33,3.54813389233576042e-8
2.01154778126096395e-33,3.54813389233576042e-8
2.02922747125840153e-33,3.54813389233576042e-8
2.04706254977870565e-33,3.54813389233576042e-8
2.0650543825467865e-33,3.54813389233576042e-8
2.08320434729102775e-33,3.54813389233576042e-8
2.10151383384885225e-33,3.54813389233576042e-8
2.11998424427304982e-33,3.54813389233576042e-8
2.13861699293920612e-33,3.54813389233576042e-8
2.15741350665397372e-33,3.54813389233576042e-8
2.17637522476440153e-33,3.54813389233576042e-8
2.1955035992680474e-33,3.54813389233576042e-8
2.21480009492423574e-33,3.54813389233576042e-8
2.23426618936618495e-33,3.54813389233576042e-8
2.25390337321423068e-33,3.54813389233576042e-8
2.27371315018986241e-33,3.54813389233576042e-8
2.29369703723094242e-33,3.54813389233576042e-8
2.31385656460782923e-33,3.54813389233576042e-8
2.3341932760406335e-33,3.54813389233576042e-8
2.35470872881731708e-33,3.54813389233576042e-8
2.37540449391301549e-33,3.54813389233576042e-8
2.39628215611029957e-33,3.54813389233576042e-8
2.4173433141206076e-33,3.54813389233576042e-8
2.4385895807065497e-33,3.54813389233576042e-8
2.46002258280548384e-33,3.54813389233576042e-8
2.48164396165408039e-33,3.54813389233576042e-8
2.50345537291397699e-33,3.54813389233576042e-8
2.52545848679864634e-33,3.54813389233576042e-8
2.54765498820116763e-33,3.54813389233576042e-8
2.57004657682333186e-33,3.54813389233576042e-8
2.59263496730575215e-33,3.54813389233576042e-8
