model,mass_GeV,coupling_GeV_inv,coupling_squared_GeV_inv2,ctau_m,unit_coupling_ctau_m,yield_per_PoT_per_coupling_squared,N_LLP_total,epsilon_polar,epsilon_azimuthal,mean_P_decay,sum_P_decay,visible_Br,sampled_inside_volume,N_events,N_events_gt_3,N_events_gt_10,N_events_gt_30,N_events_gt_100,log10_N_events
ALP-photon-primary,2.0907457197224617,5.5648638769833e-09,3.0967709969353605e-17,137.32355641049256,4.252596066880303e-15,1.206327129393333e-05,0.2241431320272938,0.9106406608356774,0.97423,0.0124093298805257,1208.9541449504616,0.9999999999999998,97423,0.0024676428484347,False,False,False,False,-2.607717697223169
ALP-photon-primary,2.0907457197224617,6.579332246575682e-09,4.328761281083061e-17,98.24048476557012,4.252596066880303e-15,1.206327129393333e-05,0.3133141302022761,0.9106406608356774,0.97419,0.0171835637299883,1674.0055950117307,0.9999999999999998,97419,0.004776215622788,False,False,False,False,-2.320916075163195
ALP-photon-primary,2.0907457197224617,7.778737048694303e-09,6.050875007272935e-17,70.28067943510375,4.252596066880303e-15,1.206327129393333e-05,0.4379600806704853,0.9106406608356774,0.97416,0.0237081387064668,2309.552040229176,0.9999999999999998,97416,0.0092110537709718,False,False,False,False,-2.035690682426475
ALP-photon-primary,2.0907457197224617,9.196791985117045e-09,8.458098281751312e-17,50.27839503893505,4.252596066880303e-15,1.206327129393333e-05,0.6121940052211046,0.9106406608356774,0.97409,0.0325485060196144,3170.51742286462,0.9999999999999998,97409,0.0176752780594098,False,False,False,False,-1.7526337453546872
ALP-photon-primary,2.0907457197224617,1.0873356727196556e-08,1.1822988651687063e-16,35.96887548626282,4.252596066880303e-15,1.206327129393333e-05,0.8557435176623764,0.9106406608356774,0.974,0.044386076383618,4323.203839764402,0.9999999999999998,97400,0.033689639910248,False,False,False,False,-1.472503630925322
ALP-photon-primary,2.0907457197224617,1.2855557319139033e-08,1.6526535398566916e-16,25.731927257113203,4.252596066880303e-15,1.206327129393333e-05,1.1961844803702315,0.9106406608356774,0.97387,0.0599873593427713,5841.9889643144725,0.9999999999999998,97387,0.063636448453475,False,False,False,False,-1.196294066299157
ALP-photon-primary,2.0907457197224617,1.519911082952933e-08,2.3101297000831577e-16,18.40847319839757,4.252596066880303e-15,1.206327129393333e-05,1.672063277776558,0.9106406608356774,0.97372,0.0801081290706299,7800.288743865382,0.9999999999999998,97372,0.1187710035972391,False,False,False,False,-0.9252895737891288
ALP-photon-primary,2.0907457197224617,1.796989148532592e-08,3.22916999994389e-16,13.16931616159631,4.252596066880303e-15,1.206327129393333e-05,2.3372612258132293,0.9106406608356774,0.97347,0.105311620807013,10251.7703507003,0.9999999999999998,97347,0.2181992037247877,False,False,False,False,-0.6611468386173459
ALP-photon-primary,2.0907457197224617,2.1245782310305683e-08,4.513832659768975e-16,9.421253261741336,4.252596066880303e-15,1.206327129393333e-05,3.2670952770125883,0.9106406608356774,0.97331,0.1357246853574554,13210.219350526491,0.9999999999999998,97331,0.3930238148604479,False,False,False,False,-0.4055811332145932
ALP-photon-primary,2.0907457197224617,2.511886431509582e-08,6.309573444801942e-16,6.739910556685487,4.252596066880303e-15,1.206327129393333e-05,4.566845772818598,0.9106406608356774,0.97288,0.1705086776526163,16588.448231467737,0.9999999999999998,97288,0.6898729953103335,False,False,False,False,-0.1612308549334567
ALP-photon-primary,2.0907457197224617,2.96980047740645e-08,8.81971487560358e-16,4.8216933618154805,4.252596066880303e-15,1.206327129393333e-05,6.3836767967727255,0.9106406608356774,0.97235,0.2075236869982775,20178.56570527752,0.9999999999999998,97235,1.173027576604862,False,False,False,False,0.0693082220273317
ALP-photon-primary,2.0907457197224617,3.511191734215128e-08,1.2328467394420636e-15,3.4494117807415825,4.252596066880303e-15,1.206327129393333e-05,8.92329880903845,0.9106406608356774,0.97157,0.2428753942723487,23597.044681318584,0.9999999999999998,97157,1.9174766721399927,False,False,False,False,0.2827300890629988
ALP-photon-primary,2.0907457197224617,4.151278002752295e-08,1.7233109056135084e-15,2.4676894070755933,4.252596066880303e-15,1.206327129393333e-05,12.473260186925812,0.9106406608356774,0.97061,0.2709445325564122,26298.14727445793,0.9999999999999998,97061,2.9871165827853945,False,False,False,False,0.4752521728124768
ALP-photon-primary,2.0907457197224617,4.908051271653861e-08,2.4088967285183085e-15,1.765370850703109,4.252596066880303e-15,1.206327129393333e-05,17.435504853110892,0.9106406608356774,0.96948,0.2851951375034608,27649.098190685523,0.9999999999999998,96948,4.389979941797824,True,False,False,False,0.6424625359171958
ALP-photon-primary,2.0907457197224617,5.8027834486661855e-08,3.367229575211422e-15,1.2629361829637915,4.252596066880303e-15,1.206327129393333e-05,24.37188232483876,0.9106406608356774,0.96811,0.2799614332396052,27103.346313359427,0.9999999999999998,96811,6.0153240057646125,True,False,False,False,0.7792590248805091
ALP-photon-primary,2.0907457197224617,6.860624286177782e-08,4.70681655960924e-15,0.903497302906012,4.252596066880303e-15,1.206327129393333e-05,34.06776305360651,0.9106406608356774,0.96664,0.2530996809342317,24465.62755782657,0.9999999999999998,96664,7.5900915825308175,True,False,False,False,0.8802470161521095
ALP-photon-primary,2.0907457197224617,8.111308307896875e-08,6.5793322465756826e-15,0.6463567893373424,4.252596066880303e-15,1.206327129393333e-05,47.62096189401979,0.9106406608356774,0.9648,0.208102940592656,20077.77170837945,0.9999999999999998,96480,8.706842997448073,True,False,False,False,0.9398607132941594
ALP-photon-primary,2.0907457197224617,9.589990607459972e-08,9.196791985117044e-15,0.4623999405186265,4.252596066880303e-15,1.206327129393333e-05,66.56603805020315,0.9106406608356774,0.9629,0.1536712815721095,14797.007702578429,0.9999999999999998,96290,8.96961178703163,True,False,False,False,0.9527736467900824
ALP-photon-primary,2.0907457197224617,1.1338235012178497e-07,1.2855557319139032e-14,0.3307982657857348,4.252596066880303e-15,1.206327129393333e-05,93.04804534529065,0.9106406608356774,0.96079,0.1006721671776501,9672.48115026145,0.9999999999999998,96079,8.195815711037168,True,False,False,False,0.9135921844071152
ALP-photon-primary,2.0907457197224617,1.3405182387914728e-07,1.796989148532592e-14,0.2366511823598345,4.252596066880303e-15,1.206327129393333e-05,130.06540566601748,0.9106406608356774,0.95898,0.0576827558897805,5531.660924318179,0.9999999999999998,95898,6.551856683354639,True,False,False,False,0.8163643890104538
ALP-photon-primary,2.0907457197224617,1.584893192461111e-07,2.511886431509572e-14,0.1692988987692653,4.252596066880303e-15,1.206327129393333e-05,181.80940489710028,0.9106406608356774,0.95698,0.0284074694080008,2718.538007406867,0.9999999999999998,95698,4.500894076776143,True,False,False,False,0.6532987924512712
ALP-photon-primary,2.0907457197224617,1.873817422860383e-07,3.5111917342151274e-14,0.1211154613244413,4.252596066880303e-15,1.206327129393333e-05,254.13875072912,0.9106406608356774,0.95519,0.0117133975976067,1118.852025125799,0.9999999999999998,95519,2.589348947279759,False,False,False,False,0.413190581012802
ALP-photon-primary,2.0907457197224617,2.215412212581185e-07,4.9080512716538623e-14,0.0866453064873405,4.252596066880303e-15,1.206327129393333e-05,355.24292408697,0.9106406608356774,0.9537,0.0038884880362986,370.84510402180535,0.9999999999999998,95370,1.1996789093580356,False,False,False,False,0.0790650239195023
ALP-photon-primary,2.0907457197224617,2.619279344815628e-07,6.860624286177782e-14,0.061985555388131,4.252596066880303e-15,1.206327129393333e-05,496.5694320594617,0.9106406608356774,0.95257,0.0009789109798578,93.24812320831568,0.9999999999999998,95257,0.4216645776646778,False,False,False,False,-0.3750328807752971
ALP-photon-primary,2.0907457197224617,3.096770996935348e-07,9.58999060745995e-14,0.0443441108646368,4.252596066880303e-15,1.206327129393333e-05,694.1199504243713,0.9106406608356774,0.9521,0.000170881496689,16.269627299767492,0.9999999999999998,95210,0.1028393136372933,False,False,False,False,-0.9878408305563146
ALP-photon-primary,2.0907457197224617,3.6613088353640324e-07,1.3405182387914726e-13,0.0317235226184925,4.252596066880303e-15,1.206327129393333e-05,970.2621113404342,0.9106406608356774,0.95192,1.822205877386953e-05,1.734594218802188,0.9999999999999998,95192,0.0153261829390421,False,False,False,False,-1.8145659948473
ALP-photon-primary,2.0907457197224617,4.328761281083062e-07,1.873817422860387e-13,0.022694826160751,4.252596066880303e-15,1.206327129393333e-05,1356.2620756358303,0.9106406608356774,0.95189,9.957757843563812e-07,0.0947869011370995,0.9999999999999998,95189,0.001170682108612,False,False,False,False,-2.9315610188630883
ALP-photon-primary,2.0907457197224617,5.117889550210738e-07,2.619279344815628e-13,0.0162357484905056,4.252596066880303e-15,1.206327129393333e-05,1895.824639866412,0.9106406608356774,0.95189,2.1850932797186385e-08,0.0020799684420313,0.9999999999999998,95189,3.590888723832644e-05,False,False,False,False,-4.444798052789334
ALP-photon-primary,2.0907457197224617,6.050875007272935e-07,3.661308835364024e-13,0.0116149613651957,4.252596066880303e-15,1.206327129393333e-05,2650.041706312278,0.9106406608356774,0.95189,1.3634108513278086e-10,1.2978171552704276e-05,0.9999999999999998,95189,3.131938730985888e-07,False,False,False,False,-6.504186742480955
ALP-photon-primary,2.0907457197224617,7.153942654376493e-07,5.117889550210738e-13,0.0083092767539408,4.252596066880303e-15,1.206327129393333e-05,3704.3094057947137,0.9106406608356774,0.95189,1.4747271758225024e-13,1.4037780513936813e-08,0.9999999999999998,95189,4.735357152314883e-10,False,False,False,False,-9.3246472598645
ALP-photon-primary,2.0907457197224617,8.458098281751346e-07,7.153942654376507e-13,0.0059444089397036,4.252596066880303e-15,1.206327129393333e-05,5177.99706365912,0.9106406608356774,0.95189,1.3698557995546553e-17,1.3039520370380809e-12,0.9999999999999998,95189,6.14851808738529e-14,False,False,False,False,-13.211229545041402
ALP-photon-primary,2.0907457197224617,1e-06,1e-12,0.0042525960668803,4.252596066880303e-15,1.206327129393333e-05,7237.962776359997,0.9106406608356774,0.95189,4.118280848197657e-23,3.920150356590868e-18,0.9999999999999998,95189,2.583842919444913e-19,False,False,False,False,-18.587733892105703
ALP-photon-primary,2.0907457197224617,1.1822988651687062e-06,1.3978306065792105e-12,0.0030422828394688,4.252596066880303e-15,1.206327129393333e-05,10117.44589807704,0.9106406608356774,0.95189,1.0402157378213174e-30,9.901709586747339e-26,0.9999999999999998,95189,9.122799145816472e-27,False,False,False,False,-26.039871886774243
ALP-photon-primary,2.0907457197224617,1.3978306065792132e-06,1.953930404689612e-12,0.0021764316971953,4.252596066880303e-15,1.206327129393333e-05,14142.475536741436,0.9106406608356774,0.95189,3.352114984923085e-41,3.190844732998436e-36,0.9999999999999998,95189,4.109397440100708e-37,False,False,False,False,-36.38622185394485
ALP-photon-primary,2.0907457197224617,1.6526535398566878e-06,2.731263722800841e-12,0.0015570067552903,4.252596066880303e-15,1.206327129393333e-05,19768.78515805492,0.9106406608356774,0.95189,9.626007801656299e-56,9.162900566318612e-51,0.9999999999999998,95189,1.6495291450288427e-51,False,False,False,False,-50.78264000663371
ALP-photon-primary,2.0907457197224617,1.9539304046896112e-06,3.817844026370508e-12,0.0011138737039823,4.252596066880303e-15,1.206327129393333e-05,27633.41294881812,0.9106406608356774,0.95189,5.758730316791209e-76,5.481677801250384e-71,0.9999999999999998,95189,1.3794154004440026e-71,False,False,False,False,-70.86030492965162
ALP-photon-primary,2.0907457197224617,2.310129700083158e-06,5.336699231206303e-12,0.0007968588602507,4.252596066880303e-15,1.206327129393333e-05,38626.83038410024,0.9106406608356774,0.95189,3.727697209735487e-104,3.5483576969751124e-99,0.9999999999999998,95189,1.2481405805620118e-99,False,False,False,False,-98.90373649644532
ALP-photon-primary,2.0907457197224617,2.7312637228008467e-06,7.45980152348794e-12,0.0005700682589865,4.252596066880303e-15,1.206327129393333e-05,53993.76574603931,0.9106406608356774,0.95189,1.6928837723733557e-143,1.6114391340844735e-138,0.9999999999999998,95189,7.92327194837066e-139,False,False,False,False,-138.10109543764278
ALP-photon-primary,2.0907457197224617,3.2291699999438967e-06,1.0427538888537664e-11,0.000407823563387,4.252596066880303e-15,1.206327129393333e-05,75474.13832428193,0.9106406608356774,0.95189,1.8921613596202605e-198,1.8011294766089294e-193,0.9999999999999998,95189,1.237913032824513e-193,False,False,False,False,-192.90730986475944
ALP-photon-primary,2.0907457197224617,3.817844026370508e-06,1.4575933009692968e-11,0.0002917546385574,4.252596066880303e-15,1.206327129393333e-05,105500.06055487468,0.9106406608356774,0.95189,3.095028755748416e-275,2.94612692230936e-270,0.9999999999999998,95189,2.8304220552509496e-270,False,False,False,False,-269.54814880030614
ALP-photon-primary,2.0907457197224617,4.513832659768975e-06,2.0374685280397063e-11,0.0002087195953388,4.252596066880303e-15,1.206327129393333e-05,147471.2136395639,0.9106406608356774,0.95189,0.0,0.0,0.9999999999999998,95189,0.0,False,False,False,False,
ALP-photon-primary,2.0907457197224617,5.336699231206302e-06,2.8480358684357936e-11,0.0001493168015898,4.252596066880303e-15,1.206327129393333e-05,206139.77601476395,0.9106406608356774,0.95189,0.0,0.0,0.9999999999999998,95189,0.0,False,False,False,False,
ALP-photon-primary,2.0907457197224617,6.30957344480193e-06,3.981071705534969e-11,0.0001068203835908,4.252596066880303e-15,1.206327129393333e-05,288148.48814682115,0.9106406608356774,0.95189,0.0,0.0,0.9999999999999998,95189,0.0,False,False,False,False,
ALP-photon-primary,2.0907457197224617,7.459801523487925e-06,5.564863876983277e-11,7.641868985276316e-05,4.252596066880303e-15,1.206327129393333e-05,402782.7759711535,0.9106406608356774,0.95189,0.0,0.0,0.9999999999999998,95189,0.0,False,False,False,False,
ALP-photon-primary,2.0907457197224617,8.819714875603578e-06,7.778737048694305e-11,5.466949249292492e-05,4.252596066880303e-15,1.206327129393333e-05,563022.0920554181,0.9106406608356774,0.95189,0.0,0.0,0.9999999999999998,95189,0.0,False,False,False,False,
ALP-photon-primary,2.0907457197224617,1.0427538888537664e-05,1.0873356727196532e-10,3.91102414238252e-05,4.252596066880303e-15,1.206327129393333e-05,787009.5124553208,0.9106406608356774,0.95189,0.0,0.0,0.9999999999999998,95189,0.0,False,False,False,False,
ALP-photon-primary,2.0907457197224617,1.2328467394420658e-05,1.519911082952933e-10,2.797924243448649e-05,4.252596066880303e-15,1.206327129393333e-05,1100105.984179034,0.9106406608356774,0.95189,0.0,0.0,0.9999999999999998,95189,0.0,False,False,False,False,
ALP-photon-primary,2.0907457197224617,1.457593300969294e-05,2.1245782310305623e-10,2.001618958892141e-05,4.252596066880303e-15,1.206327129393333e-05,1537761.8151663989,0.9106406608356774,0.95189,0.0,0.0,0.9999999999999998,95189,0.0,False,False,False,False,
ALP-photon-primary,2.0907457197224617,1.7233109056135083e-05,2.9698004774064503e-10,1.4319467247827124e-05,4.252596066880303e-15,1.206327129393333e-05,2149530.530868404,0.9106406608356774,0.95189,0.0,0.0,0.9999999999999998,95189,0.0,False,False,False,False,
ALP-photon-primary,2.0907457197224617,2.037468528039706e-05,4.1512780027522844e-10,1.0244064753217788e-05,4.252596066880303e-15,1.206327129393333e-05,3004679.565824312,0.9106406608356774,0.95189,0.0,0.0,0.9999999999999998,95189,0.0,False,False,False,False,
ALP-photon-primary,2.0907457197224617,2.408896728518304e-05,5.80278344866618e-10,7.328545179223937e-06,4.252596066880303e-15,1.206327129393333e-05,4200033.060072375,0.9106406608356774,0.95189,0.0,0.0,0.9999999999999998,95189,0.0,False,False,False,False,
ALP-photon-primary,2.0907457197224617,2.848035868435799e-05,8.11130830789685e-10,5.242799195217545e-06,4.252596066880303e-15,1.206327129393333e-05,5870934.760013704,0.9106406608356774,0.95189,0.0,0.0,0.9999999999999998,95189,0.0,False,False,False,False,
ALP-photon-primary,2.0907457197224617,3.3672295752114224e-05,1.1338235012178495e-09,3.750668479099748e-06,4.252596066880303e-15,1.206327129393333e-05,8206572.29677696,0.9106406608356774,0.95189,0.0,0.0,0.9999999999999998,95189,0.0,False,False,False,False,
ALP-photon-primary,2.0907457197224617,3.9810717055349695e-05,1.5848931924611111e-09,2.683206721505714e-06,4.252596066880303e-15,1.206327129393333e-05,11471397.931539884,0.9106406608356774,0.95189,0.0,0.0,0.9999999999999998,95189,0.0,False,False,False,False,
ALP-photon-primary,2.0907457197224617,4.706816559609249e-05,2.215412212581185e-09,1.91955070154894e-06,4.252596066880303e-15,1.206327129393333e-05,16035071.128955958,0.9106406608356774,0.95189,0.0,0.0,0.9999999999999998,95189,0.0,False,False,False,False,
ALP-photon-primary,2.0907457197224617,5.564863876983289e-05,3.096770996935348e-09,1.373235564104931e-06,4.252596066880303e-15,1.206327129393333e-05,22414313.20272929,0.9106406608356774,0.95189,0.0,0.0,0.9999999999999998,95189,0.0,False,False,False,False,
ALP-photon-primary,2.0907457197224617,6.579332246575683e-05,4.328761281083062e-09,9.82404847655701e-07,4.252596066880303e-15,1.206327129393333e-05,31331413.020227622,0.9106406608356774,0.95189,0.0,0.0,0.9999999999999998,95189,0.0,False,False,False,False,
ALP-photon-primary,2.0907457197224617,7.778737048694304e-05,6.0508750072729365e-09,7.028067943510374e-07,4.252596066880303e-15,1.206327129393333e-05,43796008.06704855,0.9106406608356774,0.95189,0.0,0.0,0.9999999999999998,95189,0.0,False,False,False,False,
ALP-photon-primary,2.0907457197224617,9.196791985117043e-05,8.45809828175131e-09,5.027839503893505e-07,4.252596066880303e-15,1.206327129393333e-05,61219400.52211045,0.9106406608356774,0.95189,0.0,0.0,0.9999999999999998,95189,0.0,False,False,False,False,
ALP-photon-primary,2.0907457197224617,0.0001087335672719,1.1822988651687065e-08,3.5968875486262814e-07,4.252596066880303e-15,1.206327129393333e-05,85574351.76623765,0.9106406608356774,0.95189,0.0,0.0,0.9999999999999998,95189,0.0,False,False,False,False,
ALP-photon-primary,2.0907457197224617,0.0001285555731913,1.6526535398566844e-08,2.573192725711332e-07,4.252596066880303e-15,1.206327129393333e-05,119618448.03702268,0.9106406608356774,0.95189,0.0,0.0,0.9999999999999998,95189,0.0,False,False,False,False,
