model,mass_GeV,event_level,status,number_of_crossings,maximum_N_events,peak_coupling_GeV_inv,lower_coupling_GeV_inv,upper_coupling_GeV_inv,is_interpolated
ALP-photon-combined,0.2985553729807376,2.3,resolved,2.0,446791.42527374544,2.310129700083158e-06,3.119981151774013e-08,2.3008132936893136e-05,False
ALP-photon-combined,0.3326478242805142,2.3,resolved,2.0,269436.93308257347,1.9539304046896112e-06,3.032244808090954e-08,1.8207336248958324e-05,False
ALP-photon-combined,0.3706333397848415,2.3,resolved,2.0,160069.73583736044,1.6526535398566878e-06,2.948868120112616e-08,1.4222973352909995e-05,False
ALP-photon-combined,0.4129564738840006,2.3,resolved,2.0,96277.6906398129,1.3978306065792132e-06,2.8876939088094336e-08,1.1133589329432826e-05,False
ALP-photon-combined,0.460112545249449,2.3,resolved,2.0,56485.712940183,1.1822988651687062e-06,2.8367855467039174e-08,8.82788822615053e-06,False
ALP-photon-combined,0.5126534336773558,2.3,resolved,2.0,33147.57773467127,8.458098281751346e-07,2.7989431783414286e-08,6.8663194591925325e-06,False
ALP-photon-combined,0.5711940388817249,2.3,resolved,2.0,19601.550749861934,7.153942654376493e-07,2.7581237923557514e-08,5.4005732616702266e-06,False
ALP-photon-combined,0.6364194768260428,2.3,resolved,2.0,11300.07628651514,6.050875007272935e-07,2.7368549555013227e-08,4.180284251142681e-06,False
ALP-photon-combined,0.7090930978140025,2.3,resolved,2.0,6505.495904340079,5.117889550210738e-07,2.709175365244285e-08,3.2602855669198523e-06,False
ALP-photon-combined,0.7900654201771018,2.3,resolved,2.0,3706.7730884328766,4.328761281083062e-07,2.7033435271378194e-08,2.5223011543583226e-06,False
ALP-photon-combined,0.8802840841123948,2.3,resolved,2.0,2087.098740573956,3.6613088353640324e-07,2.692169603733109e-08,1.9564555369894195e-06,False
ALP-photon-combined,0.980804942162759,2.3,resolved,2.0,1161.7227853873017,3.096770996935348e-07,2.687095098064822e-08,1.5024477938106557e-06,False
ALP-photon-combined,1.0928044161344477,2.3,resolved,2.0,624.5307059506249,2.619279344815628e-07,2.6993283076925057e-08,1.1658948465659115e-06,False
ALP-photon-combined,1.2175932650681696,2.3,resolved,2.0,336.99197903674957,2.215412212581185e-07,2.718339085317185e-08,8.844241383761e-07,False
ALP-photon-combined,1.25,2.3,resolved,2.0,289.01068954132006,1.873817422860383e-07,2.7232173442992564e-08,8.305521630041017e-07,False
ALP-photon-combined,1.285897435897436,2.3,resolved,2.0,246.98673710636442,1.873817422860383e-07,2.7397829699910206e-08,7.691657391297491e-07,False
ALP-photon-combined,1.3217948717948718,2.3,resolved,2.0,208.77370866668127,1.873817422860383e-07,2.7440331165353734e-08,7.220851622359372e-07,False
ALP-photon-combined,1.3566319253938397,2.3,resolved,2.0,176.99018364763802,1.873817422860383e-07,2.7541847098724923e-08,6.747594943257785e-07,False
ALP-photon-combined,1.3576923076923078,2.3,resolved,2.0,176.88359579599188,1.873817422860383e-07,2.7613590849420243e-08,6.715756996686219e-07,False
ALP-photon-combined,1.3935897435897435,2.3,resolved,2.0,150.62793758369278,1.584893192461111e-07,2.7720126079636287e-08,6.270569017239893e-07,False
ALP-photon-combined,1.4294871794871795,2.3,resolved,2.0,130.03054806904953,1.584893192461111e-07,2.7859003143487897e-08,5.862243937346541e-07,False
ALP-photon-combined,1.438,2.3,resolved,2.0,125.15734121401867,1.584893192461111e-07,2.7880034446189487e-08,5.807700791206445e-07,False
ALP-photon-combined,1.447,2.3,resolved,2.0,121.10433185720771,1.584893192461111e-07,2.7933405599051594e-08,5.68245834411632e-07,False
ALP-photon-combined,1.456,2.3,resolved,2.0,116.61663891353069,1.584893192461111e-07,2.7960673344966906e-08,5.598385348023011e-07,False
ALP-photon-combined,1.4583461538461535,2.3,resolved,2.0,115.03461224005324,1.584893192461111e-07,2.7959872273767903e-08,5.556273386847638e-07,False
ALP-photon-combined,1.4606923076923075,2.3,resolved,2.0,115.10289396412877,1.584893192461111e-07,2.796164561678359e-08,5.535826499000374e-07,False
ALP-photon-combined,1.4630384615384615,2.3,resolved,2.0,113.60165718840814,1.584893192461111e-07,2.7973491739010537e-08,5.536066775799241e-07,False
ALP-photon-combined,1.4653846153846153,2.3,resolved,2.0,111.92906617241698,1.584893192461111e-07,2.79857542908004e-08,5.477488116521617e-07,False
ALP-photon-combined,1.4743589743589742,2.3,resolved,2.0,108.12401014687414,1.584893192461111e-07,2.8039783482904116e-08,5.424293589513447e-07,False
ALP-photon-combined,1.4833333333333334,2.3,resolved,2.0,105.07487319566314,1.584893192461111e-07,2.8099618644911008e-08,5.331326237543339e-07,False
ALP-photon-combined,1.4923076923076923,2.3,resolved,2.0,100.94714596916373,1.584893192461111e-07,2.8123501984638258e-08,5.253484639029408e-07,False
ALP-photon-combined,1.5012820512820513,2.3,resolved,2.0,96.93857284726937,1.584893192461111e-07,2.8179584703573453e-08,5.185973979702427e-07,False
ALP-photon-combined,1.511547602798833,2.3,resolved,2.0,92.62727695008577,1.584893192461111e-07,2.8217796443025273e-08,5.083596882244283e-07,False
ALP-photon-combined,1.537179487179487,2.3,resolved,2.0,82.88068940548318,1.3405182387914728e-07,2.8347959012413976e-08,4.849483115541887e-07,False
ALP-photon-combined,1.573076923076923,2.3,resolved,2.0,72.69444698904928,1.3405182387914728e-07,2.8534825546038394e-08,4.5708828638315197e-07,False
ALP-photon-combined,1.608974358974359,2.3,resolved,2.0,62.407362128980765,1.3405182387914728e-07,2.8763148927298823e-08,4.282834889017985e-07,False
ALP-photon-combined,1.6448717948717948,2.3,resolved,2.0,54.811484692520395,1.3405182387914728e-07,2.895353247513765e-08,4.0414032256206694e-07,False
ALP-photon-combined,1.6807692307692308,2.3,resolved,2.0,47.47059480348165,1.3405182387914728e-07,2.9195682647949027e-08,3.825494591375952e-07,False
ALP-photon-combined,1.6841533158403392,2.3,resolved,2.0,46.602892612458376,1.3405182387914728e-07,2.923123536663772e-08,3.781766985990188e-07,False
ALP-photon-combined,1.7166666666666666,2.3,resolved,2.0,41.18167146667064,1.1338235012178497e-07,2.9479636674728595e-08,3.5924730133377645e-07,False
ALP-photon-combined,1.7525641025641026,2.3,resolved,2.0,36.406269425673926,1.1338235012178497e-07,2.9717399262438457e-08,3.371760248234604e-07,False
ALP-photon-combined,1.7615,2.3,resolved,2.0,35.209141647928874,1.1338235012178497e-07,2.9797932528249515e-08,3.3378134589065697e-07,False
ALP-photon-combined,1.7705,2.3,resolved,2.0,34.335882350675966,1.1338235012178497e-07,2.982267115519364e-08,3.2856914555704154e-07,False
ALP-photon-combined,1.77275,2.3,resolved,2.0,33.82751107628831,1.1338235012178497e-07,2.990831516129812e-08,3.273737750561887e-07,False
ALP-photon-combined,1.775,2.3,resolved,2.0,33.831094683571514,1.1338235012178497e-07,2.985331182146237e-08,3.2623029686984036e-07,False
ALP-photon-combined,1.77725,2.3,resolved,2.0,33.360446727894214,1.1338235012178497e-07,2.98997270069295e-08,3.2490848723593677e-07,False
ALP-photon-combined,1.7795,2.3,resolved,2.0,33.05746164862688,1.1338235012178497e-07,2.990622789186497e-08,3.2300572429145295e-07,False
ALP-photon-combined,1.7884615384615383,2.3,resolved,2.0,31.87515039396627,1.1338235012178497e-07,3.001576108863067e-08,3.1912149334098754e-07,False
ALP-photon-combined,1.7974358974358973,2.3,resolved,2.0,30.906982864379643,1.1338235012178497e-07,3.0120168818375e-08,3.156810466349189e-07,False
ALP-photon-combined,1.8064102564102562,2.3,resolved,2.0,29.979946952384967,1.1338235012178497e-07,3.012836350271144e-08,3.1030051665054395e-07,False
ALP-photon-combined,1.8153846153846154,2.3,resolved,2.0,28.881200686239364,1.1338235012178497e-07,3.025221475779661e-08,3.059702226619589e-07,False
ALP-photon-combined,1.8243589743589743,2.3,resolved,2.0,27.87651485211693,1.1338235012178497e-07,3.037721359735835e-08,3.0151626634353467e-07,False
ALP-photon-combined,1.8602564102564103,2.3,resolved,2.0,24.386798502281998,1.1338235012178497e-07,3.0688135516350395e-08,2.844422765896877e-07,False
ALP-photon-combined,1.8764691141741665,2.3,resolved,2.0,23.072302367477974,1.1338235012178497e-07,3.086247910755807e-08,2.7748629334546994e-07,False
ALP-photon-combined,1.896153846153846,2.3,resolved,2.0,21.53309290682872,1.1338235012178497e-07,3.101099948304217e-08,2.696530924684157e-07,False
ALP-photon-combined,1.9320512820512816,2.3,resolved,2.0,19.082590034852966,9.589990607459972e-08,3.141962299023823e-08,2.5487859180915526e-07,False
ALP-photon-combined,1.9679487179487176,2.3,resolved,2.0,16.946638545603385,9.589990607459972e-08,3.185993841589664e-08,2.395010930624954e-07,False
ALP-photon-combined,2.003846153846154,2.3,resolved,2.0,13.698607401517217,9.589990607459972e-08,3.320495959597689e-08,2.2313036851955998e-07,False
ALP-photon-combined,2.0397435897435896,2.3,resolved,2.0,12.063024865275871,9.589990607459972e-08,3.3828514430349755e-08,2.1046495859690293e-07,False
ALP-photon-combined,2.0487,2.3,resolved,2.0,11.508667769903314,9.589990607459972e-08,3.405833906313573e-08,2.0661962722308926e-07,False
ALP-photon-combined,2.0577,2.3,resolved,2.0,11.127192290996106,9.589990607459972e-08,3.420926455816006e-08,2.038122369802105e-07,False
ALP-photon-combined,2.0667,2.3,resolved,2.0,10.751004689433634,9.589990607459972e-08,3.436727570261551e-08,2.0042904458723376e-07,False
ALP-photon-combined,2.0756410256410254,2.3,resolved,2.0,10.424323814980195,9.589990607459972e-08,3.452670568752711e-08,1.9838648884062894e-07,False
ALP-photon-combined,2.0794171991613846,2.3,resolved,2.0,10.258743646244781,9.589990607459971e-08,3.461722777135876e-08,1.969658522501889e-07,False
ALP-photon-combined,2.0831933726817438,2.3,resolved,2.0,10.057571397282398,9.589990607459971e-08,3.468652184983958e-08,1.9469731556052034e-07,False
ALP-photon-combined,2.0869695462021025,2.3,resolved,2.0,9.902802368865627,9.589990607459971e-08,3.4806988492137635e-08,1.9421406626435776e-07,False
ALP-photon-combined,2.0907457197224617,2.3,resolved,2.0,9.82205305066961,9.589990607459972e-08,3.487700096303231e-08,1.9342704817923682e-07,False
ALP-photon-combined,2.1115384615384616,2.3,resolved,2.0,8.99808588422806,9.589990607459972e-08,3.538172086940563e-08,1.8751788137026194e-07,False
ALP-photon-combined,2.1474358974358974,2.3,resolved,2.0,7.989366511987453,8.111308307896875e-08,3.6276986578605046e-08,1.7568431915487965e-07,False
ALP-photon-combined,2.183333333333333,2.3,resolved,2.0,7.0505628803375595,8.111308307896875e-08,3.726521351021997e-08,1.6540983583383258e-07,False
ALP-photon-combined,2.2192307692307693,2.3,resolved,2.0,6.2947506122709,8.111308307896875e-08,3.839346309906083e-08,1.5678637190411795e-07,False
ALP-photon-combined,2.255128205128205,2.3,resolved,2.0,5.498310162450205,8.111308307896875e-08,3.9633345788294576e-08,1.45407135122025e-07,False
ALP-photon-combined,2.291025641025641,2.3,resolved,2.0,4.919365295236578,8.111308307896875e-08,4.068220152896079e-08,1.3714098465888236e-07,False
ALP-photon-combined,2.3269230769230766,2.3,resolved,2.0,4.376390734404046,8.111308307896875e-08,4.194134943139993e-08,1.280338088459467e-07,False
ALP-photon-combined,2.329490867459101,2.3,resolved,2.0,4.347936977803868,8.111308307896875e-08,4.200932117539506e-08,1.27473154199609e-07,False
ALP-photon-combined,2.3628205128205124,2.3,resolved,2.0,3.889225527757979,8.111308307896875e-08,4.347292446649756e-08,1.194283856244218e-07,False
ALP-photon-combined,2.3987179487179486,2.3,resolved,2.0,3.5286495779002047,6.860624286177782e-08,4.531091325141968e-08,1.1220967867686974e-07,False
ALP-photon-combined,2.4077,2.3,resolved,2.0,3.4360272509782805,6.860624286177782e-08,4.580818864935372e-08,1.094022619082577e-07,False
ALP-photon-combined,2.4167,2.3,resolved,2.0,3.3452786093337616,6.860624286177782e-08,4.6256734499569024e-08,1.0672114086127676e-07,False
ALP-photon-combined,2.4257,2.3,resolved,2.0,3.2329501202636886,6.860624286177782e-08,4.700684594598964e-08,1.0421231222082193e-07,False
ALP-photon-combined,2.434615384615385,2.3,resolved,2.0,3.16567508738762,6.860624286177782e-08,4.7343420778374724e-08,1.0198778954914556e-07,False
ALP-photon-combined,2.443589743589744,2.3,resolved,2.0,3.0990572293173986,6.860624286177782e-08,4.7924947946342856e-08,1.0059991929928145e-07,False
ALP-photon-combined,2.4525641025641027,2.3,resolved,2.0,3.011347166802972,6.860624286177782e-08,4.856025946805947e-08,9.871996561688223e-08,False
ALP-photon-combined,2.4615384615384617,2.3,resolved,2.0,2.931721346287776,6.860624286177782e-08,4.9179419183805466e-08,9.671228655178857e-08,False
ALP-photon-combined,2.4705128205128206,2.3,resolved,2.0,2.850549092674608,6.860624286177782e-08,5.027955433144239e-08,9.421128815485518e-08,False
ALP-photon-combined,2.5064102564102564,2.3,resolved,2.0,2.571190833603559,6.860624286177782e-08,5.449853389066505e-08,8.398582304064435e-08,False
ALP-photon-combined,2.542307692307692,2.3,resolved,2.0,2.3202875725515595,6.860624286177782e-08,6.596436536854923e-08,6.978848559649807e-08,False
ALP-photon-combined,2.544779915512665,2.3,interpolated_closing_point,,2.3,6.860624286177785e-08,6.860624286177785e-08,6.860624286177785e-08,True
ALP-photon-combined,2.551282051282051,2.3,outside_mass_reach,0.0,2.2474849015899068,6.860624286177782e-08,,,False
ALP-photon-combined,2.56025641025641,2.3,outside_mass_reach,0.0,2.181057404032814,6.860624286177782e-08,,,False
ALP-photon-combined,2.569230769230769,2.3,outside_mass_reach,0.0,2.124207769804246,6.860624286177782e-08,,,False
ALP-photon-combined,2.578205128205128,2.3,outside_mass_reach,0.0,2.0774343451768553,6.860624286177782e-08,,,False
ALP-photon-combined,2.595498654085831,2.3,outside_mass_reach,0.0,1.9631898895026203,6.860624286177782e-08,,,False
ALP-photon-combined,2.614102564102564,2.3,outside_mass_reach,0.0,1.8472804406424812,6.860624286177782e-08,,,False
ALP-photon-combined,2.65,2.3,outside_mass_reach,0.0,1.672293574884983,5.8027834486661855e-08,,,False
ALP-photon-combined,2.891882238074339,2.3,outside_mass_reach,0.0,0.8485250006780731,5.8027834486661855e-08,,,False
ALP-photon-combined,3.222110273771417,2.3,outside_mass_reach,0.0,0.35585005077177884,4.908051271653861e-08,,,False
ALP-photon-combined,3.5900475059650216,2.3,outside_mass_reach,0.0,0.1433229156253739,3.511191734215128e-08,,,False
ALP-photon-combined,4.0,2.3,outside_mass_reach,0.0,0.054954337349339896,2.96980047740645e-08,,,False
ALP-photon-combined,0.02,3.0,resolved,2.0,57359588867.31001,0.0004151278002752,1.2441886557809169e-07,0.0073268760157848755,False
ALP-photon-combined,0.0222838276839168,3.0,resolved,2.0,36573348240.393875,0.0002969800477406,1.1556930750107929e-07,0.005985686846488485,False
ALP-photon-combined,0.0248284488123249,3.0,resolved,2.0,23540734944.41485,0.0002511886431509,1.063842624446563e-07,0.00470296495276178,False
ALP-photon-combined,0.0276636437496399,3.0,resolved,2.0,14632299465.617596,0.000212457823103,9.896536101814074e-08,0.0038166827658902037,False
ALP-photon-combined,0.030822593521312,3.0,resolved,2.0,9245072241.961565,0.0001796989148532,9.215121099002341e-08,0.0028759219239183993,False
ALP-photon-combined,0.0343422681400164,3.0,resolved,2.0,5979863332.087296,0.0001519911082952,8.584732885299761e-08,0.0023533713197751794,False
ALP-photon-combined,0.0382638592753497,3.0,resolved,2.0,3795626072.231453,0.0001087335672719,8.102475574865406e-08,0.0019030535977678689,False
ALP-photon-combined,0.0426332623306768,3.0,resolved,2.0,2427386574.5708003,9.196791985117043e-05,7.651370158101703e-08,0.0015217687610055912,False
ALP-photon-combined,0.0475016135690013,3.0,resolved,2.0,1572330187.6384325,7.778737048694304e-05,7.302991593033931e-08,0.0011874337427914708,False
ALP-photon-combined,0.0529258885739815,3.0,resolved,2.0,996994500.2632127,6.579332246575683e-05,6.939660623832483e-08,0.0009441629201768389,False
ALP-photon-combined,0.0589695690500394,3.0,resolved,2.0,616744995.7910042,5.564863876983289e-05,6.561964727262915e-08,0.0007600412946223709,False
ALP-photon-combined,0.0657033857652957,3.0,resolved,2.0,392203247.3788086,3.9810717055349695e-05,6.208862837173292e-08,0.0005945831465889107,False
ALP-photon-combined,0.0732061463321883,3.0,resolved,2.0,242664462.13066715,3.3672295752114224e-05,5.935557711928894e-08,0.0004794066821577253,False
ALP-photon-combined,0.0815656575135043,3.0,resolved,2.0,152964115.4794554,2.848035868435799e-05,5.620637936327077e-08,0.00037959769468041645,False
ALP-photon-combined,0.0908797528478154,3.0,resolved,2.0,95901592.51662925,2.408896728518304e-05,5.34286179935855e-08,0.00030919858368788064,False
ALP-photon-combined,0.1012574376208835,3.0,resolved,2.0,58962060.349830784,2.037468528039706e-05,5.08699045443703e-08,0.00024043969100397806,False
ALP-photon-combined,0.1128201645829364,3.0,resolved,2.0,36675174.96798704,1.457593300969294e-05,4.859999679507005e-08,0.00019048637574079882,False
ALP-photon-combined,0.1257032553418647,3.0,resolved,2.0,22987119.61459547,1.2328467394420658e-05,4.620329874162851e-08,0.00014733567827315063,False
ALP-photon-combined,0.1400574840672757,3.0,resolved,2.0,14047974.061474709,1.0427538888537664e-05,4.4084459315927285e-08,0.00011907256011850339,False
ALP-photon-combined,0.156050842039905,3.0,resolved,2.0,8620780.330361793,8.819714875603578e-06,4.2178653333079906e-08,9.335979439221889e-05,False
ALP-photon-combined,0.1738705036973686,3.0,resolved,2.0,5294323.679346985,6.30957344480193e-06,4.042707039649151e-08,7.471016483506133e-05,False
ALP-photon-combined,0.1937250171853995,3.0,resolved,2.0,3287674.503785753,5.336699231206302e-06,3.860095036839385e-08,5.918291405575365e-05,False
ALP-photon-combined,0.2158467450511636,3.0,resolved,2.0,2004557.8441537784,4.513832659768975e-06,3.7113757286756694e-08,4.622937196613387e-05,False
ALP-photon-combined,0.2404945836427232,3.0,resolved,2.0,1207415.248373809,3.817844026370508e-06,3.56710484748308e-08,3.648437725738321e-05,False
ALP-photon-combined,0.2679569930404886,3.0,resolved,2.0,738855.443952522,3.2291699999438967e-06,3.452669143545246e-08,2.881095830360565e-05,False
ALP-photon-combined,0.2985553729807376,3.0,resolved,2.0,446791.42527374544,2.310129700083158e-06,3.334818453717498e-08,2.2697562242955464e-05,False
ALP-photon-combined,0.3326478242805142,3.0,resolved,2.0,269436.93308257347,1.9539304046896112e-06,3.2412583400502314e-08,1.797684106853898e-05,False
ALP-photon-combined,0.3706333397848415,3.0,resolved,2.0,160069.73583736044,1.6526535398566878e-06,3.1523652031534355e-08,1.4008075936101391e-05,False
ALP-photon-combined,0.4129564738840006,3.0,resolved,2.0,96277.6906398129,1.3978306065792132e-06,3.0871299422125445e-08,1.0979739519267803e-05,False
ALP-photon-combined,0.460112545249449,3.0,resolved,2.0,56485.712940183,1.1822988651687062e-06,3.0329321307677346e-08,8.677338734648289e-06,False
ALP-photon-combined,0.5126534336773558,3.0,resolved,2.0,33147.57773467127,8.458098281751346e-07,2.9927053788727574e-08,6.7576499935959265e-06,False
ALP-photon-combined,0.5711940388817249,3.0,resolved,2.0,19601.550749861934,7.153942654376493e-07,2.9494380500964516e-08,5.313222822652191e-06,False
ALP-photon-combined,0.6364194768260428,3.0,resolved,2.0,11300.07628651514,6.050875007272935e-07,2.927187263033646e-08,4.104897467016204e-06,False
ALP-photon-combined,0.7090930978140025,3.0,resolved,2.0,6505.495904340079,5.117889550210738e-07,2.8982549051615674e-08,3.1987369550162527e-06,False
ALP-photon-combined,0.7900654201771018,3.0,resolved,2.0,3706.7730884328766,4.328761281083062e-07,2.8929461017511796e-08,2.470838693102989e-06,False
ALP-photon-combined,0.8802840841123948,3.0,resolved,2.0,2087.098740573956,3.6613088353640324e-07,2.8821820437901416e-08,1.9093850994070236e-06,False
ALP-photon-combined,0.980804942162759,3.0,resolved,2.0,1161.7227853873017,3.096770996935348e-07,2.8783438360351514e-08,1.4680484171156885e-06,False
ALP-photon-combined,1.0928044161344477,3.0,resolved,2.0,624.5307059506249,2.619279344815628e-07,2.8939182535013337e-08,1.1331109728338372e-06,False
ALP-photon-combined,1.2175932650681696,3.0,resolved,2.0,336.99197903674957,2.215412212581185e-07,2.917293616862093e-08,8.61611683166269e-07,False
ALP-photon-combined,1.25,3.0,resolved,2.0,289.01068954132006,1.873817422860383e-07,2.9232872285571474e-08,8.044623454383215e-07,False
ALP-photon-combined,1.285897435897436,3.0,resolved,2.0,246.98673710636442,1.873817422860383e-07,2.9422092779982047e-08,7.473072575302681e-07,False
ALP-photon-combined,1.3217948717948718,3.0,resolved,2.0,208.77370866668127,1.873817422860383e-07,2.9481626527555958e-08,6.994060604894627e-07,False
ALP-photon-combined,1.3566319253938397,3.0,resolved,2.0,176.99018364763802,1.873817422860383e-07,2.9603091761412484e-08,6.53130389869965e-07,False
ALP-photon-combined,1.3576923076923078,3.0,resolved,2.0,176.88359579599188,1.873817422860383e-07,2.9680053748439724e-08,6.503454816212473e-07,False
ALP-photon-combined,1.3935897435897435,3.0,resolved,2.0,150.62793758369278,1.584893192461111e-07,2.981155269267765e-08,6.090035648360114e-07,False
ALP-photon-combined,1.4294871794871795,3.0,resolved,2.0,130.03054806904953,1.584893192461111e-07,2.997958581234466e-08,5.657820402208201e-07,False
ALP-photon-combined,1.438,3.0,resolved,2.0,125.15734121401867,1.584893192461111e-07,3.0007336323375686e-08,5.606259555233394e-07,False
ALP-photon-combined,1.447,3.0,resolved,2.0,121.10433185720771,1.584893192461111e-07,3.0070229060557166e-08,5.490573457194178e-07,False
ALP-photon-combined,1.456,3.0,resolved,2.0,116.61663891353069,1.584893192461111e-07,3.010301656386075e-08,5.413060398581673e-07,False
ALP-photon-combined,1.4583461538461535,3.0,resolved,2.0,115.03461224005324,1.584893192461111e-07,3.010445214205958e-08,5.37416885886441e-07,False
ALP-photon-combined,1.4606923076923075,3.0,resolved,2.0,115.10289396412877,1.584893192461111e-07,3.010767350839865e-08,5.355941112402599e-07,False
ALP-photon-combined,1.4630384615384615,3.0,resolved,2.0,113.60165718840814,1.584893192461111e-07,3.0121178606107666e-08,5.355410738145868e-07,False
ALP-photon-combined,1.4653846153846153,3.0,resolved,2.0,111.92906617241698,1.584893192461111e-07,3.0135807272947196e-08,5.301146171921888e-07,False
ALP-photon-combined,1.4743589743589742,3.0,resolved,2.0,108.12401014687414,1.584893192461111e-07,3.0199260901193784e-08,5.25096621535048e-07,False
ALP-photon-combined,1.4833333333333334,3.0,resolved,2.0,105.07487319566314,1.584893192461111e-07,3.026836510367075e-08,5.165563783658665e-07,False
ALP-photon-combined,1.4923076923076923,3.0,resolved,2.0,100.94714596916373,1.584893192461111e-07,3.0300225275134257e-08,5.084464804613303e-07,False
ALP-photon-combined,1.5012820512820513,3.0,resolved,2.0,96.93857284726937,1.584893192461111e-07,3.036669733008965e-08,5.001970528063153e-07,False
ALP-photon-combined,1.511547602798833,3.0,resolved,2.0,92.62727695008577,1.584893192461111e-07,3.0414741209983866e-08,4.888335595503607e-07,False
ALP-photon-combined,1.537179487179487,3.0,resolved,2.0,82.88068940548318,1.3405182387914728e-07,3.057398712265366e-08,4.6711652014451996e-07,False
ALP-photon-combined,1.573076923076923,3.0,resolved,2.0,72.69444698904928,1.3405182387914728e-07,3.0806984085198856e-08,4.415787893922593e-07,False
ALP-photon-combined,1.608974358974359,3.0,resolved,2.0,62.407362128980765,1.3405182387914728e-07,3.108743270331092e-08,4.105531293712201e-07,False
ALP-photon-combined,1.6448717948717948,3.0,resolved,2.0,54.811484692520395,1.3405182387914728e-07,3.1327193498085593e-08,3.884527537887622e-07,False
ALP-photon-combined,1.6807692307692308,3.0,resolved,2.0,47.47059480348165,1.3405182387914728e-07,3.162620144570787e-08,3.6863602361402236e-07,False
ALP-photon-combined,1.6841533158403392,3.0,resolved,2.0,46.602892612458376,1.3405182387914728e-07,3.1667923959989894e-08,3.6419208091950674e-07,False
ALP-photon-combined,1.7166666666666666,3.0,resolved,2.0,41.18167146667064,1.1338235012178497e-07,3.197631250737578e-08,3.432771855452962e-07,False
ALP-photon-combined,1.7525641025641026,3.0,resolved,2.0,36.406269425673926,1.1338235012178497e-07,3.227578806420977e-08,3.2321257275961116e-07,False
ALP-photon-combined,1.7615,3.0,resolved,2.0,35.209141647928874,1.1338235012178497e-07,3.2370789838936796e-08,3.2005821646515255e-07,False
ALP-photon-combined,1.7705,3.0,resolved,2.0,34.335882350675966,1.1338235012178497e-07,3.2402089144997085e-08,3.1532678246962887e-07,False
ALP-photon-combined,1.77275,3.0,resolved,2.0,33.82751107628831,1.1338235012178497e-07,3.249926818823241e-08,3.142500239770975e-07,False
ALP-photon-combined,1.775,3.0,resolved,2.0,33.831094683571514,1.1338235012178497e-07,3.244172723105119e-08,3.1324242452072284e-07,False
ALP-photon-combined,1.77725,3.0,resolved,2.0,33.360446727894214,1.1338235012178497e-07,3.2495578623027884e-08,3.1193952250355806e-07,False
ALP-photon-combined,1.7795,3.0,resolved,2.0,33.05746164862688,1.1338235012178497e-07,3.250662556083603e-08,3.101927066925313e-07,False
ALP-photon-combined,1.7884615384615383,3.0,resolved,2.0,31.87515039396627,1.1338235012178497e-07,3.2633417125417e-08,3.057107001523829e-07,False
ALP-photon-combined,1.7974358974358973,3.0,resolved,2.0,30.906982864379643,1.1338235012178497e-07,3.2753074912811255e-08,3.015365346828329e-07,False
ALP-photon-combined,1.8064102564102562,3.0,resolved,2.0,29.979946952384967,1.1338235012178497e-07,3.277243928851908e-08,2.950631943154208e-07,False
ALP-photon-combined,1.8153846153846154,3.0,resolved,2.0,28.881200686239364,1.1338235012178497e-07,3.2915400898904096e-08,2.909812469442379e-07,False
ALP-photon-combined,1.8243589743589743,3.0,resolved,2.0,27.87651485211693,1.1338235012178497e-07,3.3062432544288874e-08,2.869680723438745e-07,False
ALP-photon-combined,1.8602564102564103,3.0,resolved,2.0,24.386798502281998,1.1338235012178497e-07,3.3438325341516616e-08,2.71497498435948e-07,False
ALP-photon-combined,1.8764691141741665,3.0,resolved,2.0,23.072302367477974,1.1338235012178497e-07,3.364305180223926e-08,2.6525900488669497e-07,False
ALP-photon-combined,1.896153846153846,3.0,resolved,2.0,21.53309290682872,1.1338235012178497e-07,3.3823991456932234e-08,2.5685469421690265e-07,False
ALP-photon-combined,1.9320512820512816,3.0,resolved,2.0,19.082590034852966,9.589990607459972e-08,3.430887743246611e-08,2.412773557709681e-07,False
ALP-photon-combined,1.9679487179487176,3.0,resolved,2.0,16.946638545603385,9.589990607459972e-08,3.4831494259822865e-08,2.2753816604402068e-07,False
ALP-photon-combined,2.003846153846154,3.0,resolved,2.0,13.698607401517217,9.589990607459972e-08,3.648108617281091e-08,2.0953452378666493e-07,False
ALP-photon-combined,2.0397435897435896,3.0,resolved,2.0,12.063024865275871,9.589990607459972e-08,3.730499350360918e-08,1.9788847930974504e-07,False
ALP-photon-combined,2.0487,3.0,resolved,2.0,11.508667769903314,9.589990607459972e-08,3.761134568996212e-08,1.944637656863367e-07,False
ALP-photon-combined,2.0577,3.0,resolved,2.0,11.127192290996106,9.589990607459972e-08,3.781983254400576e-08,1.91916603755473e-07,False
ALP-photon-combined,2.0667,3.0,resolved,2.0,10.751004689433634,9.589990607459972e-08,3.802890848401763e-08,1.88946280861793e-07,False
ALP-photon-combined,2.0756410256410254,3.0,resolved,2.0,10.424323814980195,9.589990607459972e-08,3.8244595640061435e-08,1.8698292107494553e-07,False
ALP-photon-combined,2.0794171991613846,3.0,resolved,2.0,10.258743646244781,9.589990607459971e-08,3.836805413070183e-08,1.8526040239758356e-07,False
ALP-photon-combined,2.0831933726817438,3.0,resolved,2.0,10.057571397282398,9.589990607459971e-08,3.846467153875714e-08,1.8253623883946863e-07,False
ALP-photon-combined,2.0869695462021025,3.0,resolved,2.0,9.902802368865627,9.589990607459971e-08,3.862393733499011e-08,1.8190042576537771e-07,False
